steps,time,reward,delta,converged
1,0.0012589999999974566,-6.714209351824879,0.5695701290809327,False
2,0.0011089999999995825,-10.152861421436777,0.24695242270951115,False
3,0.0012210000000010268,-12.076055869358523,0.10453831440751463,False
4,0.0011769999999984293,-13.208239601294435,0.04492728059190211,False
5,0.0012430000000023256,-13.884960510416011,0.02583774542264905,False
6,0.0016740000000012856,-14.28932556346736,0.017576722772936038,False
7,0.0019830000000027326,-14.532374808435412,0.011901207874248088,False
8,0.0012860000000003424,-14.67924388722284,0.00787184604973673,False
9,0.0014170000000035543,-14.768671177321814,0.005148193479859509,False
10,0.001578999999999553,-14.823401387203756,0.0033470181439164692,False
11,0.0015450000000001296,-14.856832718452385,0.002165379345166474,False
12,0.0013140000000007035,-14.877227622554699,0.001395413748601082,False
13,0.0012100000000003774,-14.889641154291771,0.0008965284539279583,False
14,0.0012900000000044543,-14.897175835304516,0.0005745988846463379,False
15,0.0012529999999983943,-14.90173829563736,0.000367461730917229,False
16,0.0011820000000000164,-14.904495232496147,0.00023444139162692723,False
17,0.0012029999999967345,-14.906158350569212,0.0001491517396488562,False
18,0.0011590000000012424,-14.907156653250132,9.457884405961181e-05,False
19,0.0011469999999960123,-14.907752485469636,5.9744356040780655e-05,False
20,0.0011909999999986098,-14.90810668548145,3.742822723373784e-05,False
21,0.001089999999997815,-14.908317226517013,2.3240467325491565e-05,False
22,0.0014670000000052141,-14.90844081023575,1.4314162481654513e-05,False
23,0.0013469999999955462,-14.908512778212575,8.498611710594517e-06,True
