params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0}",1.7292309999999986,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1}",1.6165239999999983,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2}",1.5995139999999992,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3}",0.713163999999999,100,0.004093983539066441,0.0,0.0,0.05263157894736842,0.010710950037184482
"{""discount_factor"": 0.4}",0.688761999999997,100,0.005559500664059913,0.0,0.0,0.06896551724137931,0.012428525812492425
"{""discount_factor"": 0.5}",0.7036619999999942,100,0.016884443104499727,0.0,0.0,0.09523809523809523,0.021740291083929792
"{""discount_factor"": 0.6}",0.8755839999999964,100,0.0239081231210234,0.02259959141981614,0.0,0.1111111111111111,0.02314596585189931
"{""discount_factor"": 0.7}",0.7026590000000041,100,0.022826756500104083,0.021052631578947368,0.0,0.08,0.022289622367847744
"{""discount_factor"": 0.8}",0.7277019999999936,100,0.029315048526904464,0.026856524873828405,0.0,0.08333333333333333,0.022344796074117226
"{""discount_factor"": 0.9}",0.7831550000000007,100,0.025039435728850874,0.025035205758097326,0.0,0.07692307692307693,0.020211617665110253
