params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0}",1.7421439999999997,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1}",1.634703,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2}",1.5975420000000007,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3}",0.718337,100,0.0031120333369885943,0.0,0.0,0.03636363636363636,0.008016588627757254
"{""discount_factor"": 0.4}",0.6700189999999999,100,0.007166165869409575,0.0,0.0,0.07407407407407407,0.015187498573691827
"{""discount_factor"": 0.5}",0.7346850000000007,100,0.016990082437121117,0.006134969325153374,0.0,0.06896551724137931,0.019741663680563494
"{""discount_factor"": 0.6}",0.7059999999999995,100,0.02137185935780633,0.021111111111111112,0.0,0.06896551724137931,0.01975691916142817
"{""discount_factor"": 0.7}",0.6983300000000003,100,0.02077400359800019,0.019433962264150943,0.0,0.09523809523809523,0.02137870062835404
"{""discount_factor"": 0.8}",0.8160179999999997,100,0.02407103005909421,0.021988643228222787,0.0,0.09090909090909091,0.021917677601202928
"{""discount_factor"": 0.9}",0.7717779999999994,100,0.02877358319516505,0.028169014084507043,0.0,0.09090909090909091,0.022120580351287597
