step,reward,mean,median,std,max,min
0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
1,0.013793103448275862,0.05235109717868339,0.05235109717868339,0.038557993730407525,0.09090909090909091,0.013793103448275862
2,0.020833333333333332,0.04184517589690004,0.020833333333333332,0.03481227778099015,0.09090909090909091,0.013793103448275862
3,0.02666666666666667,0.0380505485893417,0.02375,0.03085641914473256,0.09090909090909091,0.013793103448275862
4,0.06060606060606061,0.04256165099268548,0.02666666666666667,0.029036099282137583,0.09090909090909091,0.013793103448275862
5,0.06060606060606061,0.04556905259491467,0.04363636363636364,0.027345960212078472,0.09090909090909091,0.013793103448275862
6,0.037037037037037035,0.04435019322950358,0.037037037037037035,0.025492870717501698,0.09090909090909091,0.013793103448275862
7,0.046511627906976744,0.044620372564187716,0.04177433247200689,0.023857108549698157,0.09090909090909091,0.013793103448275862
8,0.02702702702702703,0.04266555639339208,0.037037037037037035,0.023162294737717692,0.09090909090909091,0.013793103448275862
9,0.046511627906976744,0.04305016354475055,0.04177433247200689,0.022003954456258513,0.09090909090909091,0.013793103448275862
10,0.0,0.039136512313409595,0.037037037037037035,0.02435826044840271,0.09090909090909091,0.0
11,0.0,0.03587513628729213,0.03203203203203203,0.02570765302046466,0.09090909090909091,0.0
12,0.010309278350515464,0.033908531830617,0.02702702702702703,0.025621409688794266,0.09090909090909091,0.0
13,0.025,0.03327220812843008,0.02684684684684685,0.024795779417869743,0.09090909090909091,0.0
14,0.0,0.03105406091986807,0.02666666666666667,0.025352010643883763,0.09090909090909091,0.0
15,0.0,0.02911318211237631,0.025833333333333333,0.02567215075013545,0.09090909090909091,0.0
16,0.041666666666666664,0.029851622380275743,0.02666666666666667,0.02508018805886941,0.09090909090909091,0.0
17,0.0,0.028193198914704867,0.025833333333333333,0.025314556517121962,0.09090909090909091,0.0
18,0.0,0.026709346340246715,0.025,0.025430921712818366,0.09090909090909091,0.0
19,0.015625,0.02615512902323438,0.02291666666666667,0.02490444076987822,0.09090909090909091,0.0
20,0.043478260869565216,0.026980040063535847,0.025,0.024582634458631056,0.09090909090909091,0.0
21,0.01834862385321101,0.026587702963066537,0.02291666666666667,0.0240846416324964,0.09090909090909091,0.0
22,0.03125,0.02679041152988973,0.025,0.023574425257005573,0.09090909090909091,0.0
23,0.019230769230769232,0.026475426434093046,0.02291666666666667,0.023127453130779935,0.09090909090909091,0.0
24,0.06666666666666667,0.02808307604339599,0.025,0.023989848252433187,0.09090909090909091,0.0
25,0.025974025974025976,0.028001958733035605,0.02548701298701299,0.023527477790786993,0.09090909090909091,0.0
26,0.03225806451612903,0.02815959228055758,0.025974025974025976,0.023101660211687386,0.09090909090909091,0.0
27,0.06060606060606061,0.029318394720754117,0.02632034632034632,0.02347089024013541,0.09090909090909091,0.0
28,0.04081632653061224,0.029714875127990606,0.02666666666666667,0.023157898044856684,0.09090909090909091,0.0
29,0.0,0.028724379290390917,0.02632034632034632,0.023385109477020022,0.09090909090909091,0.0
30,0.013986013986013986,0.028248948151540047,0.025974025974025976,0.023151752314095587,0.09090909090909091,0.0
31,0.0,0.027366168521804426,0.02548701298701299,0.023311195115818886,0.09090909090909091,0.0
32,0.020202020202020204,0.0271490731181746,0.025,0.022988104885027366,0.09090909090909091,0.0
33,0.0,0.026350570967640055,0.02291666666666667,0.023107384522925677,0.09090909090909091,0.0
34,0.0,0.02559769751142177,0.020833333333333332,0.02319412204328295,0.09090909090909091,0.0
35,0.037037037037037035,0.025915456942688857,0.02291666666666667,0.022946846151193273,0.09090909090909091,0.0
36,0.0,0.02521503918748105,0.020833333333333332,0.023021457793490737,0.09090909090909091,0.0
37,0.024390243902439025,0.025193334048400996,0.02261178861788618,0.02271690802351298,0.09090909090909091,0.0
38,0.021505376344086023,0.025098771030341638,0.021505376344086023,0.022431349898946813,0.09090909090909091,0.0
39,0.02531645569620253,0.025104213146988158,0.022947810123262524,0.022149209396284706,0.09090909090909091,0.0
40,0.0,0.0244919152653543,0.021505376344086023,0.022217521835209305,0.09090909090909091,0.0
41,0.0,0.023908774425703008,0.02116935483870968,0.02226673849454708,0.09090909090909091,0.0
42,0.05555555555555555,0.024644746079885625,0.021505376344086023,0.022517253661578272,0.09090909090909091,0.0
43,0.03773584905660377,0.02494227114753831,0.022947810123262524,0.022345240840471754,0.09090909090909091,0.0
44,0.04,0.02527688734425968,0.024390243902439025,0.022206769398269637,0.09090909090909091,0.0
45,0.03333333333333333,0.025452027474456938,0.024695121951219513,0.021995465261311607,0.09090909090909091,0.0
46,0.058823529411764705,0.02616205943056987,0.025,0.022286712453638502,0.09090909090909091,0.0
