step,reward,mean,median,std,max,min
0,-0.02222222222222224,-0.02222222222222224,-0.02222222222222224,0.0,-0.02222222222222224,-0.02222222222222224
1,-0.10818181818181817,-0.0652020202020202,-0.0652020202020202,0.042979797979797965,-0.02222222222222224,-0.10818181818181817
2,-0.0631578947368421,-0.06452064504696083,-0.0631578947368421,0.035106085423945534,-0.02222222222222224,-0.10818181818181817
3,-0.08141592920353984,-0.06874446608610559,-0.07228691197019096,0.0312705919012926,-0.02222222222222224,-0.10818181818181817
4,-0.0752941176470588,-0.07005439639829622,-0.0752941176470588,0.028091699912553045,-0.02222222222222224,-0.10818181818181817
5,-0.03437500000000001,-0.06410783033191352,-0.06922600619195045,0.028886465860157563,-0.02222222222222224,-0.10818181818181817
6,-0.10743801652892564,-0.07029785693148669,-0.0752941176470588,0.03074284467292248,-0.02222222222222224,-0.10818181818181817
7,-0.11730769230769228,-0.07617408635351239,-0.07835502342529932,0.03269086557132545,-0.02222222222222224,-0.11730769230769228
8,-0.06499999999999997,-0.07493252120312212,-0.0752941176470588,0.031020653306487338,-0.02222222222222224,-0.11730769230769228
9,-0.1272727272727273,-0.08016654181008263,-0.07835502342529932,0.033355772871152926,-0.02222222222222224,-0.1272727272727273
10,-0.11285714285714282,-0.08313841463254266,-0.08141592920353984,0.03316295705415885,-0.02222222222222224,-0.1272727272727273
11,-0.11184210526315787,-0.0855303888517606,-0.09442697286623274,0.03272720872883532,-0.02222222222222224,-0.1272727272727273
12,-0.10580645161290321,-0.0870900859872331,-0.10580645161290321,0.031904106919444654,-0.02222222222222224,-0.1272727272727273
13,-0.08852459016393441,-0.0871925505712832,-0.09716552088841882,0.030745786371718393,-0.02222222222222224,-0.1272727272727273
14,-0.0864516129032258,-0.08714315472674604,-0.08852459016393441,0.029703826581773275,-0.02222222222222224,-0.1272727272727273
15,-0.04878048780487805,-0.08474548804412929,-0.08748810153358011,0.030222583680321123,-0.02222222222222224,-0.1272727272727273
16,-0.08727272727272727,-0.08489414917522328,-0.08727272727272727,0.029326242278386396,-0.02222222222222224,-0.1272727272727273
