episode,length,time,reward,delta
0,63.0,0.007336000000009335,-7.299999999999994,-1.0
1,17.0,0.0014059999999744832,-2.7,-1.0
2,11.0,0.0007349999999632928,-2.0999999999999996,-1.0
3,74.0,0.005233000000089305,-8.39999999999999,-1.0
4,71.0,0.005422999999950662,-8.09999999999999,-0.99
5,36.0,0.002652000000011867,-4.600000000000001,-1.0
6,9.0,0.0007409999999481443,-1.9,-0.99
7,31.0,0.0021660000001020308,-4.100000000000001,-1.0
8,42.0,0.0027680000000600558,-5.200000000000001,-0.9805
9,11.0,0.0009479999999939537,-2.0999999999999996,-1.0
10,11.0,0.0008349999999381907,-2.0999999999999996,-0.891
11,86.0,0.005712000000016815,-9.599999999999985,-1.0
12,21.0,0.001400999999987107,-3.1000000000000005,-1.0
13,46.0,0.0035070000000132495,-5.6,-1.0
14,27.0,0.001782000000048356,-3.700000000000001,-0.9895
15,37.0,0.0023479999999835854,-4.700000000000002,-1.0
16,108.0,0.009386999999946966,-11.799999999999978,-0.981
17,21.0,0.002525999999988926,-3.1000000000000005,-0.9543580156945103
18,48.0,0.004175000000032014,-5.799999999999999,-0.9336472828554075
19,20.0,0.0013889999999037173,-3.0000000000000004,-1.0
20,6.0,0.00044900000000325235,-1.6,-0.8402825545698668
21,34.0,0.0024399999999786814,-4.400000000000002,-0.989025
22,33.0,0.002253999999993539,-4.300000000000002,-0.99
23,30.0,0.0022439999999050997,-4.000000000000002,-0.8589222141250592
24,24.0,0.0017489999999042993,-3.400000000000001,-0.99
25,13.0,0.0009430000000065775,-2.3,-0.9
26,5.0,0.00038299999994251266,-1.5,-0.8019
27,38.0,0.002542999999946005,-4.8000000000000025,-0.7730299927125533
28,16.0,0.001125000000001819,-2.6000000000000005,-1.0
29,59.0,0.003966000000104941,-6.899999999999995,-1.0
30,43.0,0.002983000000085667,-5.300000000000001,-0.9805
31,28.0,0.0019650000000410728,-3.800000000000001,-0.99
32,11.0,0.0007499999999254214,-2.0999999999999996,-0.891
33,87.0,0.005890000000022155,-9.699999999999985,-0.99
34,58.0,0.004004000000009,-6.799999999999995,-0.88245
35,29.0,0.0021050000000286673,-3.9000000000000012,-1.0
36,66.0,0.004521999999951731,-7.5999999999999925,-0.9465892916775717
37,22.0,0.0015359999999873253,-3.2000000000000006,-1.0
38,44.0,0.0030100000000174987,-5.4,-0.9315869907179944
39,76.0,0.005818999999974039,-8.599999999999989,-0.9
40,92.0,0.006110000000035143,-10.199999999999983,-0.9621074530964325
41,14.0,0.0010260000000243963,-2.4000000000000004,-0.9
42,16.0,0.0011050000000523141,-2.6000000000000005,-0.99
43,37.0,0.002449999999953434,-4.700000000000002,-1.0
44,17.0,0.0012470000000348591,-2.7,-0.9875984783269703
45,23.0,0.001626999999984946,-3.3000000000000007,-0.96466
46,74.0,0.005008000000088941,-8.39999999999999,-1.0
47,74.0,0.004824999999982538,-8.39999999999999,-0.9
48,25.0,0.0016669999999976426,-3.500000000000001,-0.8953728669440779
49,31.0,0.002192000000036387,-4.100000000000001,-0.9
50,25.0,0.0016680000001088047,-3.500000000000001,-0.8870066024552612
51,50.0,0.003207999999972344,-5.999999999999998,-0.794205
52,84.0,0.005252999999925123,-9.399999999999986,-0.99
53,172.0,0.010938000000010106,-18.199999999999974,-0.8914
54,19.0,0.001255000000014661,-2.9000000000000004,-0.81
55,9.0,0.0006319999999959691,-1.9,-0.9
56,79.0,0.005068000000051143,-3.899999999999988,4.0
57,45.0,0.00342200000000048,-5.5,-0.9
58,20.0,0.0015879999999697247,-3.0000000000000004,-0.981
59,26.0,0.0020300000001043372,-3.600000000000001,-0.8019
60,51.0,0.003545999999914784,-6.099999999999998,-0.883255
61,50.0,0.0033520000000635264,-5.999999999999998,-0.898199197375
62,76.0,0.005005999999980304,-8.599999999999989,-0.99
63,28.0,0.0018929999999954816,-3.800000000000001,-0.891
64,15.0,0.0010280000000193468,-2.5,-0.8888386304942733
65,65.0,0.004250000000070031,-7.499999999999993,-0.99
66,89.0,0.006183999999961998,-9.899999999999984,-0.8813209851331942
67,31.0,0.002112000000010994,-4.100000000000001,-0.884520762998431
68,97.0,0.006639999999947577,-10.699999999999982,-1.0
69,23.0,0.001619000000005144,-3.3000000000000007,-0.729
70,27.0,0.0022860000000264336,-3.700000000000001,-0.695726993441298
71,38.0,0.0035409999999274078,-4.8000000000000025,-0.8309759999999999
