step,reward,mean,median,std,max,min
0,-0.08232758620689656,-0.08232758620689656,-0.08232758620689656,0.0,-0.08232758620689656,-0.08232758620689656
1,-0.028070175438596485,-0.05519888082274652,-0.05519888082274652,0.02712870538415004,-0.028070175438596485,-0.08232758620689656
2,-0.03970588235294115,-0.05003454799947807,-0.03970588235294115,0.02332348825180995,-0.028070175438596485,-0.08232758620689656
3,-0.03387096774193545,-0.045993652935092416,-0.0367884250474383,0.02137698124007145,-0.028070175438596485,-0.08232758620689656
4,-0.0713286713286713,-0.05106065661380819,-0.03970588235294115,0.021639740448331862,-0.028070175438596485,-0.08232758620689656
5,-0.028070175438596485,-0.0472289097512729,-0.0367884250474383,0.02153238008950056,-0.028070175438596485,-0.08232758620689656
6,-0.06666666666666668,-0.05000573216775772,-0.03970588235294115,0.021063548570543142,-0.028070175438596485,-0.08232758620689656
7,-0.04459459459459458,-0.049329339971112336,-0.042150238473767865,0.019784248492461264,-0.028070175438596485,-0.08232758620689656
8,-0.051190476190476175,-0.049536132884374987,-0.04459459459459458,0.018661936500498945,-0.028070175438596485,-0.08232758620689656
9,-0.004651162790697658,-0.04504763587500725,-0.042150238473767865,0.02224321323868737,-0.004651162790697658,-0.08232758620689656
10,-0.06720000000000001,-0.047061487159097505,-0.04459459459459458,0.022143583148509893,-0.004651162790697658,-0.08232758620689656
11,-0.045333333333333316,-0.04691747434028382,-0.044963963963963946,0.02120624644718783,-0.004651162790697658,-0.08232758620689656
12,-0.049999999999999996,-0.04715459169872353,-0.045333333333333316,0.020390853350399443,-0.004651162790697658,-0.08232758620689656
13,-0.04675324675324673,-0.047125924202618054,-0.046043290043290025,0.019649389806698198,-0.004651162790697658,-0.08232758620689656
14,-0.04459459459459458,-0.046957168895416485,-0.045333333333333316,0.018993612489706244,-0.004651162790697658,-0.08232758620689656
15,-0.0713286713286713,-0.0484803877974949,-0.046043290043290025,0.019313542413311693,-0.004651162790697658,-0.08232758620689656
16,-0.07191780821917806,-0.04985905958700568,-0.04675324675324673,0.01953158361472227,-0.004651162790697658,-0.08232758620689656
17,-0.08492647058823527,-0.05180724908707399,-0.048376623376623365,0.020610962895862363,-0.004651162790697658,-0.08492647058823527
18,-0.010869565217391266,-0.04965263414656437,-0.04675324675324673,0.022045767301375654,-0.004651162790697658,-0.08492647058823527
19,-0.049382716049382706,-0.04963913824170529,-0.04806798140131471,0.02148763653268072,-0.004651162790697658,-0.08492647058823527
20,-0.019607843137254884,-0.0482090765700648,-0.04675324675324673,0.021923354102074508,-0.004651162790697658,-0.08492647058823527
21,-0.030508474576271167,-0.04740450375216509,-0.046043290043290025,0.021734317694815677,-0.004651162790697658,-0.08492647058823527
22,-0.05940594059405939,-0.04792630535398658,-0.04675324675324673,0.021397017835491278,-0.004651162790697658,-0.08492647058823527
23,-0.029310344827586196,-0.04715064033205322,-0.046043290043290025,0.02127425948446278,-0.004651162790697658,-0.08492647058823527
24,-0.0359375,-0.04670211471877109,-0.045333333333333316,0.02095992741796228,-0.004651162790697658,-0.08492647058823527
25,-0.05591397849462363,-0.0470564171716885,-0.046043290043290025,0.02062910433050402,-0.004651162790697658,-0.08492647058823527
26,-0.07028985507246377,-0.04791691487171721,-0.04675324675324673,0.02071353010962312,-0.004651162790697658,-0.08492647058823527
27,-0.06371681415929205,-0.0484811969891306,-0.04806798140131471,0.02055053016011797,-0.004651162790697658,-0.08492647058823527
