steps,time,reward,delta,converged
1,0.0008619999999837091,0.0,0.0004568126720977461,False
2,0.0011069999999335778,0.0,0.0005237058295355862,False
3,0.002067000000010921,0.0,0.0005714851687281368,False
4,0.006604000000038468,0.0,0.0008420683195668829,False
5,0.001634999999964748,0.0,0.0008420683195668829,False
6,0.0028379999999970096,0.0,0.0008420683195668829,False
7,0.0021139999998922576,0.0,0.0008420683195668829,False
8,0.0013750000000527507,0.0,0.0008420683195668829,False
9,0.0013440000000173313,0.0,0.0008420683195668829,False
10,0.0009300000000393993,0.0,0.0008420683195668829,False
11,0.0036609999999654974,0.0,0.0008420683195668829,False
12,0.001864999999952488,0.0,0.0008420683195668829,False
13,0.0035080000000107248,0.0,0.0008420683195668829,False
14,0.0013279999999440406,0.0,0.0008420683195668829,False
15,0.00215000000002874,0.0,0.0008420683195668829,False
16,0.001178999999979169,0.0,0.0008420683195668829,False
17,0.0034070000000383516,0.0,0.0008420683195668829,False
18,0.002333999999905245,0.0,0.0008420683195668829,False
19,0.0008309999999482898,0.0,0.0008420683195668829,False
20,0.001132999999981621,0.0,0.0008420683195668829,False
21,0.001610000000027867,0.0,0.0008420683195668829,False
22,0.002292000000011285,0.0,0.0008420683195668829,False
23,0.0021010000000387663,0.0,0.0008420683195668829,False
24,0.001372000000060325,0.0,0.0008420683195668829,False
25,0.0023410000000012587,0.0,0.0008420683195668829,False
26,0.002976999999987129,0.0,0.0008420683195668829,False
27,0.0010479999999688516,0.0,0.0008420683195668829,False
28,0.002832000000012158,0.0,0.0008420683195668829,False
29,0.0010749999999006832,0.0,0.0008420683195668829,False
30,0.002856000000065251,0.0,0.0008420683195668829,False
31,0.0035779999999476786,0.0,0.0008420683195668829,False
32,0.005980000000022301,0.0,0.0008420683195668829,False
33,0.002330000000029031,0.0,0.0008420683195668829,False
34,0.0006769999999960419,0.0,0.0008420683195668829,False
35,0.006873000000041429,0.0,0.0008420683195668829,False
36,0.0026169999999865468,0.0,0.0008420683195668829,False
37,0.001952999999957683,0.0,0.0008420683195668829,False
38,0.0038829999999734355,0.0,0.0008420683195668829,False
39,0.003345999999964988,0.0,0.0008420683195668829,False
40,0.0015530000000580912,0.0,0.0008420683195668829,False
41,0.0022600000000920772,0.0,0.0008420683195668829,False
42,0.0038029999999480424,0.0,0.0008420683195668829,False
43,0.002208999999993466,0.0,0.0008420683195668829,False
44,0.0018329999999195934,0.0,0.0008420683195668829,False
45,0.0029970000000503205,0.0,0.0008420683195668829,False
46,0.0005720000000337677,0.0,0.0008420683195668829,False
47,0.0006240000000161672,0.0,0.0008420683195668829,False
48,0.001036999999996624,0.0,0.0008420683195668829,False
49,0.002010999999924934,0.0,0.0008420683195668829,False
50,0.0009119999999711581,0.0,0.0008420683195668829,False
51,0.0004340000000411237,0.0,0.0008420683195668829,False
52,0.000601999999958025,0.0,0.0008420683195668829,False
53,0.002889999999979409,0.0,0.0008420683195668829,False
54,0.0022230000000718064,0.0,0.0008420683195668829,False
55,0.0005080000000816653,0.0,0.0008420683195668829,False
56,0.0009799999999131614,0.0,0.0008420683195668829,False
57,0.0007259999999860156,0.0,0.0008420683195668829,False
58,0.0015880000000834116,0.0,0.0008420683195668829,False
59,0.001320999999961714,0.0,0.0008420683195668829,False
60,0.0011450000000650107,0.0,0.0008420683195668829,False
61,0.001329999999938991,0.0,0.0008420683195668829,False
62,0.0008559999999988577,0.0,0.0008420683195668829,False
63,0.002169999999978245,0.0,0.0008420683195668829,False
64,0.004815000000007785,0.0,0.0008420683195668829,False
65,0.0008840000000418513,0.0,0.0008420683195668829,False
66,0.0007539999999153224,0.0,0.0008420683195668829,False
