episode,length,time,reward,delta
0,25.0,0.001679999999851134,-3.500000000000001,-1.0
1,18.0,0.001224999999976717,-2.8000000000000007,-1.0
2,13.0,0.0008479999999053689,-2.3,-1.0
3,27.0,0.0018469999999979336,-3.700000000000001,-1.0
4,14.0,0.0009639999998398707,-2.4000000000000004,-1.0
5,35.0,0.0023389999998926214,-4.500000000000002,-0.99
6,13.0,0.0009290000000419241,-2.3,-1.0
7,54.0,0.0038510000001679145,-6.399999999999997,-1.0
8,40.0,0.0027090000000953296,-5.000000000000002,-1.0
9,53.0,0.0036910000001171284,-6.299999999999997,-1.0
10,15.0,0.0011739999999917927,-2.5,-0.98044
11,16.0,0.0011150000000270666,-2.6000000000000005,-1.0
12,14.0,0.0009860000000116997,-2.4000000000000004,-1.0
13,30.0,0.002029000000220549,-4.000000000000002,-1.0
14,13.0,0.0009880000000066502,-2.3,-0.9
15,12.0,0.0008890000001429144,-2.2,-1.0
16,70.0,0.004750000000058208,-7.999999999999991,-1.0
17,34.0,0.002563000000009197,-4.400000000000002,-0.9897924
18,87.0,0.007350000000087675,-9.699999999999985,-1.0
19,64.0,0.006944000000203232,-7.399999999999993,-0.9802634783999999
20,43.0,0.0035410000000410946,-5.300000000000001,-0.9808
21,5.0,0.00037599999996018596,-1.5,-0.88223713056
22,30.0,0.0018979999999828578,-4.000000000000002,-0.8990109838610132
23,59.0,0.003828000000112297,-6.899999999999995,-0.99
24,113.0,0.0074140000001534645,-12.299999999999976,-1.0
25,27.0,0.0018589999999676365,-3.700000000000001,-0.891178647664
26,21.0,0.0014619999999467836,-3.1000000000000005,-0.88272
27,56.0,0.0036370000000260916,-6.599999999999996,-0.99
28,26.0,0.001768999999967491,-0.600000000000001,2.0
29,75.0,0.0048830000000634755,-8.49999999999999,-0.981
30,28.0,0.00187299999993229,-3.800000000000001,-0.8989069221403362
31,94.0,0.007078999999976077,-10.399999999999983,-1.0
32,34.0,0.003118999999969674,-4.400000000000002,-0.9896199999999999
33,14.0,0.0012810000000627042,-2.4000000000000004,-0.794448
34,57.0,0.004278000000113025,-6.699999999999996,-0.99
35,57.0,0.0035769999999502033,-6.699999999999996,-0.9
36,5.0,0.000367999999980384,-1.5,-0.8971154114080144
37,88.0,0.005564999999933207,-9.799999999999985,-0.989029736297952
38,13.0,0.0009050000001025182,-2.3,-0.8164637333023593
39,41.0,0.00271100000009028,-5.100000000000001,-0.7348173599721234
40,12.0,0.0008389999998144049,-2.2,-0.8976252608094396
41,24.0,0.0015300000000024738,-3.400000000000001,-0.81
42,53.0,0.00334700000007615,-6.299999999999997,-0.99
43,11.0,0.0007650000000012369,-2.0999999999999996,-0.99
44,56.0,0.003528999999844018,-6.599999999999996,-0.9798118886875502
45,29.0,0.001875000000154614,-3.9000000000000012,-0.8829
46,39.0,0.0025729999999839492,-4.900000000000002,-0.891
47,19.0,0.0012500000000272848,-2.9000000000000004,-0.8818306998187952
48,103.0,0.006480000000010477,-11.29999999999998,-0.7936476298369157
49,26.0,0.0016609999997854175,-3.600000000000001,-0.8994250828230703
50,14.0,0.000963000000183456,-2.4000000000000004,-0.9636836465779748
51,59.0,0.0039289999999709835,-6.899999999999995,-0.955140938062591
52,13.0,0.0008349999998245039,-2.3,-0.7142828668532242
53,4.0,0.0003079999999044958,-1.4,-0.8386175015502033
54,24.0,0.0015609999998105195,-3.400000000000001,-0.99
55,100.0,0.006423000000040702,-10.99999999999998,-0.891
56,13.0,0.0009190000000671716,-2.3,-0.868941783920838
57,89.0,0.005676999999877808,-9.899999999999984,-0.8078627347284957
58,39.0,0.002553999999918233,-4.900000000000002,-0.7444186717816987
59,39.0,0.002551000000039494,-4.900000000000002,-0.754755751395183
60,118.0,0.007586000000173954,-12.799999999999974,-0.9804433344
61,20.0,0.0013519999999971333,-3.0000000000000004,-1.0
62,45.0,0.002901999999949112,-5.5,-0.859626844256332
63,37.0,0.0024490000000696455,-4.700000000000002,-0.9
64,36.0,0.0023610000000644504,-4.600000000000001,-0.9699125368851267
65,28.0,0.0018220000001747394,-3.800000000000001,-0.8907857123261295
66,53.0,0.00345500000003085,-6.299999999999997,-0.891
67,45.0,0.0028919999999743595,-5.5,-0.7820476055287542
68,105.0,0.006695000000036089,-11.499999999999979,-0.981
69,38.0,0.0024080000000594737,-4.8000000000000025,-0.7736641598306987
70,66.0,0.004262999999809836,-7.5999999999999925,-0.9808
71,40.0,0.0025960000000395667,-5.000000000000002,-0.8991218282863813
72,61.0,0.0038880000001881854,-7.099999999999994,-0.898665828431543
73,50.0,0.0032690000000457076,-5.999999999999998,-0.9
74,28.0,0.0018440000001191947,-3.800000000000001,-0.7490854355713992
75,38.0,0.0025530000000344444,-4.8000000000000025,-0.9802605513306489
76,26.0,0.0017920000000231084,-3.600000000000001,-0.9
77,38.0,0.0024280000000089785,-4.8000000000000025,-0.81
78,64.0,0.004142999999885433,-7.399999999999993,-0.8087992455883887
79,84.0,0.0053390000000490545,-9.399999999999986,-0.794013417504
80,14.0,0.0009520000000975415,-2.4000000000000004,-0.6699768046035288
81,114.0,0.007329000000027008,-12.399999999999975,-0.630600313843104
82,31.0,0.002034000000094238,-4.100000000000001,-0.7225790322293011
83,37.0,0.0023850000000038563,-4.700000000000002,-0.99
84,10.0,0.000726999999869804,-2.0,-0.8169769719060938
