episode,length,time,reward,delta
0,63.0,0.0059649999998327985,-7.299999999999994,-1.000077893211471
1,8.0,0.0006319999999959691,-1.7999999999999998,-0.9501129076065579
2,15.0,0.0013639999999668362,-2.5,-1.0007285293856567
3,26.0,0.002140999999937776,-3.600000000000001,-0.9174976824532991
4,12.0,0.0008860000000368018,-2.2,-1.0008044155665474
5,118.0,0.008170999999947526,-12.799999999999974,-1.0004183608705977
6,15.0,0.0010649999999259308,-2.5,-1.000209131024759
7,13.0,0.0008709999999609863,-2.3,-0.9499973299226788
8,34.0,0.0026269999998476123,-4.400000000000002,-0.9370228703177661
9,50.0,0.00332099999991442,-5.999999999999998,-1.0004163705630529
10,24.0,0.0016439999999420252,-3.400000000000001,-0.5004022077832736
11,21.0,0.0019420000000991422,-3.1000000000000005,-0.9998933266904508
12,34.0,0.002484999999978754,-4.400000000000002,-0.6617456837091646
13,30.0,0.0035649999999805004,-4.000000000000002,-0.9999275389871383
14,8.0,0.0007279999999809661,-1.7999999999999998,-0.950234591487215
15,24.0,0.0018749999999272404,-3.400000000000001,-0.4999466633452254
16,21.0,0.0016499999999268766,-3.1000000000000005,-0.9376632770069665
17,8.0,0.0006819999998697313,-1.7999999999999998,-0.5002091804352989
18,8.0,0.0010099999999511056,-1.7999999999999998,-0.4999637694935692
19,78.0,0.006078000000115935,-8.799999999999988,-0.9999695377283357
20,72.0,0.00667299999986426,-8.19999999999999,-0.9998323035312018
21,8.0,0.0007969999999204447,-1.7999999999999998,-1.000595905503302
22,39.0,0.003547000000025946,-4.900000000000002,-1.0006590819256824
23,8.0,0.0007990000001427688,-1.7999999999999998,-0.897455045339153
24,20.0,0.001962000000048647,-3.0000000000000004,-0.4487275226695765
25,32.0,0.00286099999993894,-4.200000000000001,-0.9086919388163982
26,12.0,0.0011400000000776345,-2.2,-0.9249065278490235
27,6.0,0.0006029999999555002,-1.6,-0.8911010194204206
28,31.0,0.0028279999999085703,-4.100000000000001,-0.9426733692231918
29,15.0,0.0013770000000477012,-2.5,-0.4751172957436075
30,40.0,0.003408000000035827,-5.000000000000002,-0.8640462790794344
31,146.0,0.011646000000155254,-15.599999999999964,-0.710899292451135
32,82.0,0.006241999999929249,-9.199999999999987,-0.9998947783077149
33,67.0,0.004683999999997468,-7.699999999999992,-0.9425843347825206
34,25.0,0.0025920000000496657,-3.500000000000001,-1.000282856606984
35,18.0,0.0018390000000181317,-2.8000000000000007,-1.0000423818564912
36,29.0,0.0019350000000031287,-3.9000000000000012,-0.950019266660488
