step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.16,0.004,0.0,0.024979991993593596,0.16,0.0
40,0.0,0.003902439024390244,0.0,0.02468119149399711,0.16,0.0
41,0.0,0.0038095238095238095,0.0,0.02439285423783942,0.16,0.0
42,0.0,0.0037209302325581397,0.0,0.024114383994075755,0.16,0.0
43,0.0,0.0036363636363636364,0.0,0.023845230997461823,0.16,0.0
44,0.0,0.0035555555555555557,0.0,0.023584887398082847,0.16,0.0
45,0.0,0.0034782608695652175,0.0,0.023332883243476068,0.16,0.0
46,0.0,0.003404255319148936,0.0,0.02308878292127751,0.16,0.0
47,0.0,0.0033333333333333335,0.0,0.022852182001336815,0.16,0.0
48,0.0,0.0032653061224489797,0.0,0.02262270442538942,0.16,0.0
49,0.0,0.0032,0.0,0.022400000000000003,0.16,0.0
50,0.0,0.003137254901960784,0.0,0.02218374215487208,0.16,0.0
51,0.0,0.003076923076923077,0.0,0.021973625933977996,0.16,0.0
52,0.0,0.0030188679245283017,0.0,0.02176936619148069,0.16,0.0
53,0.0,0.002962962962962963,0.0,0.02157069596823857,0.16,0.0
54,0.0,0.0029090909090909093,0.0,0.02137736502792592,0.16,0.0
55,0.0,0.002857142857142857,0.0,0.021189138534559036,0.16,0.0
56,0.0,0.0028070175438596493,0.0,0.021005795855573002,0.16,0.0
57,0.0,0.0027586206896551726,0.0,0.020827129476608967,0.16,0.0
58,0.0,0.002711864406779661,0.0,0.020652944015902126,0.16,0.0
59,0.0,0.0026666666666666666,0.0,0.02048305532764962,0.16,0.0
60,0.0,0.002622950819672131,0.0,0.020317289685022513,0.16,0.0
61,0.0,0.0025806451612903226,0.0,0.020155483034597816,0.16,0.0
62,0.0,0.0025396825396825397,0.0,0.019997480314950626,0.16,0.0
63,0.0,0.0025,0.0,0.01984313483298443,0.16,0.0
64,0.047058823529411764,0.00318552036199095,0.0,0.02043938233805945,0.16,0.0
65,0.0,0.003137254901960784,0.0,0.02028767970769767,0.16,0.0
66,0.0,0.0030904302019315187,0.0,0.020139302938240393,0.16,0.0
67,0.0,0.0030449826989619377,0.0,0.01999413235127402,0.16,0.0
68,0.0,0.003000852514919011,0.0,0.019852054207090866,0.16,0.0
69,0.0,0.002957983193277311,0.0,0.01971296033141379,0.16,0.0
70,0.04,0.00347970173985087,0.0,0.020054447665831403,0.16,0.0
71,0.009685230024213076,0.003565889632689234,0.0,0.019927931121980512,0.16,0.0
72,0.0,0.00351704182950171,0.0,0.019795307655129716,0.16,0.0
73,0.0,0.0034695142372111465,0.0,0.019665293685134127,0.16,0.0
74,0.0,0.0034232540473816647,0.0,0.019537804868894768,0.16,0.0
75,0.0,0.003378211230968748,0.0,0.01941276062535419,0.16,0.0
76,0.0,0.0033343383578392834,0.0,0.019290083922812076,0.16,0.0
77,0.0,0.0032915904301746776,0.0,0.01916970108072956,0.16,0.0
78,0.012987012987012988,0.0034143172979827574,0.0,0.01907880115008226,0.16,0.0
