episode,length,time,reward,delta
0,23.0,0.0017359999999939646,0.0,-0.00014187495122683046
1,11.0,0.0009519999999838547,0.0,-0.0007488752195581746
2,9.0,0.0006230000000186919,0.0,-0.0007878971072822329
3,7.0,0.0005039999999780775,0.0,-0.0003744376097790873
4,56.0,0.004122999999992771,0.0,-0.0006537957035863109
5,29.0,0.0030479999999784013,0.0,-0.00031283123552366054
6,64.0,0.004468999999971857,4.0,4.000331605123496
7,46.0,0.0032369999999559695,0.0,0.00016846724397599498
8,28.0,0.0018959999999879074,0.0,-0.0008523916553379849
9,44.0,0.005020000000001801,0.0,-0.00019253486208383158
10,22.0,0.0020119999999792526,0.0,-0.0006956855160297451
11,18.0,0.0013230000000135078,0.0,-7.093747561341524e-05
12,28.0,0.002131000000019867,0.0,-7.144441130217449e-06
13,26.0,0.0018880000000081054,0.0,-3.572220565108711e-06
14,26.0,0.002143999999987045,0.0,-3.290301617920639e-06
15,18.0,0.0015419999999721767,0.0,-0.00031253093015716287
16,15.0,0.0015409999999747015,0.0,-1.786110282554369e-06
17,53.0,0.00452300000000605,0.0,-0.00020694550753857924
18,10.0,0.000933000000031825,0.0,2.6966654021703045e-05
19,56.0,0.004863000000000284,0.0,0.00011363871409879434
20,5.0,0.0005450000000450927,0.0,-0.00014338907678411293
21,28.0,0.002559000000019296,0.0,8.380115002599241e-05
22,10.0,0.0009029999999938809,0.0,-0.0001530553058161719
23,20.0,0.0016789999999673455,0.0,-0.00010538074279191788
24,18.0,0.0015650000000277942,0.0,6.881063003442498e-05
25,30.0,0.00260299999996505,0.0,-8.545567681205662e-05
26,14.0,0.0012429999999881147,0.0,-0.0003292527892994901
27,85.0,0.008020999999985179,0.0,-0.00014213463306054054
28,8.0,0.0008190000000354303,0.0,-3.836449231272828e-05
29,9.0,0.000895000000014079,0.0,0.00011081376972660559
30,47.0,0.004142000000001644,0.0,8.39934521385239e-05
31,19.0,0.0017350000000533328,0.0,5.5699014194528836e-05
32,15.0,0.0014360000000124273,0.0,4.199672606926196e-05
33,15.0,0.0014229999999884058,0.0,1.059343174637762e-05
34,48.0,0.004075999999997748,0.0,0.00012780552780147653
35,32.0,0.0026650000000358887,0.0,0.00011950302721542341
36,21.0,0.0018190000000117834,0.0,-7.472821997198837e-05
37,49.0,0.004289000000028409,0.0,3.6496271114021327e-05
38,13.0,0.0012350000000083128,0.0,0.00014473298832907294
39,25.0,0.002238999999974567,0.0,5.29671587318881e-06
40,52.0,0.004751999999996315,0.0,7.23664941645365e-05
41,25.0,0.0022749999999973625,0.0,-0.00011668382996909041
42,22.0,0.002116000000000895,0.0,0.00014629131001326153
43,19.0,0.0019270000000233267,0.0,0.00016383108393438247
44,10.0,0.0009589999999661813,0.0,-6.981833660655636e-05
45,6.0,0.0005939999999782231,0.0,7.314565500663077e-05
46,19.0,0.001633000000026641,0.0,-4.272783840602832e-05
47,13.0,0.0011609999999677711,0.0,6.463419919442665e-06
48,43.0,0.003588000000036118,0.0,0.00010501876937997914
49,38.0,0.0032050000000367618,0.0,0.00016725046422175012
50,37.0,0.0032929999999851134,0.0,-0.00018182384867428301
51,7.0,0.0006849999999758438,0.0,5.250938468998956e-05
52,25.0,0.0024120000000493746,0.0,3.2317099597213393e-06
53,61.0,0.006212000000004991,0.0,-2.5331981267583917e-07
54,16.0,0.0016379999999571737,0.0,-0.0003344148223678872
55,22.0,0.0020809999999755746,0.0,-0.0005299596134591814
56,9.0,0.0008859999999799584,0.0,8.096516582449539e-05
57,31.0,0.002705999999989217,0.0,4.576111980254024e-05
58,13.0,0.0012310000000184118,0.0,0.00015403642997639629
59,20.0,0.0018099999999776628,0.0,6.176342432076521e-05
60,35.0,0.0031630000000291147,0.0,-7.600919637874387e-05
61,17.0,0.0018369999999663378,0.0,8.47590472470824e-06
62,16.0,0.0015170000000352957,0.0,0.0001579061128185109
63,12.0,0.0011109999999803222,0.0,7.895305640925546e-05
64,13.0,0.001197999999988042,0.0,0.0001588723639134958
65,8.0,0.0007840000000101099,0.0,0.00015956016531369822
66,14.0,0.0013790000000426517,0.0,-0.0002126597993520228
67,12.0,0.0011349999999765714,0.0,0.00016667691996841144
68,17.0,0.0016130000000202926,0.0,0.00016188570796499838
69,13.0,0.0012570000000096115,0.0,8.09428539824992e-05
70,21.0,0.0022160000000326363,0.0,-1.2665990633792636e-07
71,22.0,0.002058000000033644,0.0,7.978008265684912e-05
72,47.0,0.005392999999969561,0.0,-0.00011203520830560759
73,15.0,0.0013460000000122818,0.0,8.333845998420573e-05
74,11.0,0.0009939999999915017,0.0,4.1669229992102874e-05
75,50.0,0.005451999999991131,0.0,-9.441475951603163e-05
76,4.0,0.0004910000000108994,0.0,0.0001461963546802944
77,49.0,0.004795999999998912,0.0,0.00010398976943443005
78,32.0,0.0030789999999569773,0.0,-6.33299531689564e-08
79,40.0,0.003734000000008564,0.0,0.0002995111624072327
80,15.0,0.0013420000000223808,0.0,2.5938158965853225e-05
81,18.0,0.0015839999999798238,0.0,-3.195576380153153e-05
82,36.0,0.0030759999999645515,0.0,1.2969079482926612e-05
83,12.0,0.0010819999999966967,0.0,6.484539741463303e-06
84,11.0,0.0010030000000256223,0.0,0.00015428076000173572
85,23.0,0.002108999999961725,0.0,7.714038000086785e-05
86,46.0,0.0042659999999727916,0.0,-1.5977881900765766e-05
87,14.0,0.0013400000000274304,0.0,0.00010739813124189903
88,57.0,0.005300999999974465,0.0,5.36990656209495e-05
89,45.0,0.0040629999999737265,0.0,0.00016847798231274955
90,11.0,0.001174999999989268,0.0,0.00015602821235253029
91,15.0,0.0013579999999819847,0.0,2.1563795920066288e-05
92,13.0,0.0012060000000246873,0.0,0.00013069583034878168
93,21.0,0.002147999999976946,0.0,-7.463039386862249e-05
94,37.0,0.003673000000048887,0.0,0.00025915704790638376
95,23.0,0.002598000000034517,0.0,1.0781897960033144e-05
96,8.0,0.0007659999999987122,0.0,0.0001851432423003714
97,19.0,0.0016719999999850188,0.0,0.00015684259153456653
98,4.0,0.00044199999996408224,0.0,7.842129576728326e-05
99,27.0,0.0023659999999949832,0.0,0.00017384867781208965
100,11.0,0.0012299999999640931,0.0,5.3909489800165855e-06
