episode,length,time,reward,delta
0,13.0,0.0009880000000066502,-2.3,-1.000209091671414
1,121.0,0.0076599999999871216,-13.099999999999973,-1.000156895992853
2,44.0,0.0029869999998481944,-5.4,-1.0002263873121338
3,18.0,0.0013670000000729488,-2.8000000000000007,-1.0000997317867433
4,5.0,0.0005479999999806751,-1.5,-0.9999471428221819
5,13.0,0.0008969999998953426,-2.3,-0.9996307929370983
6,28.0,0.0018680000000586006,-3.800000000000001,-0.909781517932181
7,4.0,0.00031300000000555883,-1.4,-0.9100347466467801
8,9.0,0.0006929999999556458,-1.9,-0.09100347466467795
9,19.0,0.0013229999999566644,-2.9000000000000004,-1.0000748622570412
10,15.0,0.0010860000002139714,-2.5,-0.9992181950793648
11,47.0,0.0030389999999442807,-5.699999999999999,-0.9098878844548699
12,63.0,0.004145999999991545,-7.299999999999994,-1.0003483230985264
13,42.0,0.002746999999999389,-5.200000000000001,-0.9098166323278871
14,20.0,0.0013589999998657731,-3.0000000000000004,-0.9993282334650163
15,28.0,0.0018630000001849112,-3.800000000000001,-0.9997908399855303
16,9.0,0.0006769999999960419,-1.9,-0.9999331594978147
17,12.0,0.0008660000000872969,-2.2,-0.9997567573002725
18,74.0,0.004985999999917112,-8.39999999999999,-0.9095371601111862
19,36.0,0.00398999999993066,-4.600000000000001,-0.9094144101028423
20,10.0,0.0010010000000875152,-2.0,-0.6118194652893003
21,19.0,0.0022450000001299486,-2.9000000000000004,-0.7298277166524972
22,38.0,0.004822000000103799,-4.8000000000000025,-0.9101547121080101
23,36.0,0.0032759999999143474,-4.600000000000001,-0.8271327578139829
24,7.0,0.0007049999999253487,-1.7,-0.8296258272070142
25,22.0,0.002144999999927677,-3.2000000000000006,-0.7596509102637387
26,20.0,0.002628999999842563,-3.0000000000000004,-0.9100385438862774
27,49.0,0.005823000000191314,-5.899999999999999,-0.10000997317867444
28,27.0,0.0025880000000597647,-3.700000000000001,-0.684728553495806
29,31.0,0.003613999999970474,-4.100000000000001,-0.9007138981825764
30,21.0,0.0013880000001336157,-3.1000000000000005,-0.9995666171720798
31,8.0,0.0005400000000008731,-1.7999999999999998,-0.8281784799182256
32,48.0,0.003065999999989799,-5.799999999999999,-0.8132408954567615
33,45.0,0.0028879999999844586,-5.5,-0.9094742492170794
34,31.0,0.0020110000000386208,-4.100000000000001,-0.9996068585502965
35,27.0,0.001782000000048356,-3.700000000000001,-0.49450266272034515
36,100.0,0.006390000000010332,-10.99999999999998,-0.9100234244534957
37,34.0,0.0021889999998165877,-4.400000000000002,-0.900426558552587
38,75.0,0.004749000000174419,-8.49999999999999,-0.9994903183351177
39,15.0,0.0010130000000572181,-2.5,-0.7604083797548618
40,19.0,0.0013240000000678265,-2.9000000000000004,-0.5397988282409696
41,12.0,0.0008470000000215805,-2.2,-0.5659388442027257
42,53.0,0.0034319999999752326,-6.299999999999997,-0.670659676621476
43,76.0,0.005020999999942433,-8.599999999999989,-0.8370803478849185
44,21.0,0.0013319999998202547,-3.1000000000000005,-0.08271327578139831
45,71.0,0.00440800000001218,-8.09999999999999,-0.3129825202739791
46,55.0,0.0036340000001473527,-6.4999999999999964,-0.7614302184398407
47,8.0,0.0006109999999353022,-1.7999999999999998,-0.3970094537030139
48,87.0,0.0056449999999586,-9.699999999999985,-0.8203573037288721
49,52.0,0.0033730000000105065,-6.1999999999999975,-0.8122308668958536
50,43.0,0.0028469999999742868,-5.300000000000001,-0.5068225793128451
51,29.0,0.001970000000028449,-3.9000000000000012,-1.0000975374191217
52,8.0,0.0006339999999909196,-1.7999999999999998,-0.5485810236344902
53,48.0,0.0031429999999090796,-5.799999999999999,-0.1000074862257041
54,54.0,0.0034799999998540443,-6.399999999999997,-0.5449903807678719
55,127.0,0.008197999999993044,-13.69999999999997,-0.8275076794350897
56,28.0,0.0018849999999019929,-3.800000000000001,-0.9093986440754546
57,67.0,0.004427999999961685,-7.699999999999992,-0.6123594464671118
58,19.0,0.00127899999984038,-2.9000000000000004,-0.909898446263799
59,11.0,0.0008060000000114087,-2.0999999999999996,-0.5925963591610459
