episode,length,time,reward,delta
0,37.0,0.002527000000100088,0.0,0.0007635768854636902
1,12.0,0.000793999999928019,0.0,1.9026339163446247e-05
2,15.0,0.001025000000026921,0.0,0.0007351949285083095
3,14.0,0.0009559999999737556,0.0,-6.178524396740982e-05
4,21.0,0.0013840000000300279,0.0,1.9026339163445705e-06
5,49.0,0.0033139999999320935,0.0,-0.00012919102922477404
6,12.0,0.0008599999999887586,0.0,7.6357688546369e-05
7,22.0,0.001446999999984655,0.0,0.00018122615502046753
8,153.0,0.009701999999947475,0.0,-0.00018470094472959446
9,17.0,0.0011430000000700602,0.0,-1.3821978642944693e-05
10,12.0,0.0008510000000114815,0.0,-0.00012918419686458612
11,68.0,0.004464999999981956,0.0,9.077244937915046e-05
12,18.0,0.0012609999999995125,0.0,-9.053919075252949e-05
13,6.0,0.0005400000000008731,0.0,9.077244937915024e-06
14,50.0,0.0032820000000128857,0.0,-0.00014119031731679114
15,122.0,0.0077730000000428845,0.0,-0.0003468463453960559
16,99.0,0.006379000000038104,0.0,-1.8470094472959435e-05
17,16.0,0.001082999999994172,0.0,-0.00011742450072638384
18,33.0,0.002181999999947948,0.0,9.077244937914265e-07
19,19.0,0.001297000000022308,0.0,0.00040508792126069104
20,14.0,0.0009740000000419968,0.0,6.486228136182322e-05
21,50.0,0.003267000000050757,0.0,6.486228136182246e-06
22,16.0,0.0010800000000017462,0.0,-3.160298100091878e-05
23,4.0,0.0003070000000207074,0.0,0.0006038779192168764
24,23.0,0.0015579999999317806,0.0,9.982191855380685e-05
25,70.0,0.004525000000057844,0.0,9.201203667630233e-05
26,11.0,0.0008060000000114087,0.0,-9.720065458794047e-06
27,11.0,0.0007279999999809661,0.0,6.0387791921687585e-05
28,22.0,0.0014400000000023283,0.0,0.00025208789150851275
29,16.0,0.0011220000000093933,0.0,9.481910789493312e-05
30,20.0,0.0013710000000628497,0.0,0.00014377582641173056
31,40.0,0.0027029999999967913,0.0,-0.00033010133853324393
32,8.0,0.0006200000000262662,0.0,9.48191078949329e-06
33,38.0,0.002513000000021748,0.0,-6.174579730376661e-05
34,40.0,0.0026629999999840948,0.0,-9.442731742926582e-07
35,24.0,0.0016110000000253422,0.0,0.0006710188862910234
36,6.0,0.0006860000000870059,0.0,-4.4613529857696335e-05
37,28.0,0.002961000000027525,0.0,-3.8698006097731574e-05
38,15.0,0.0020379999999704523,0.0,0.0008578680081027183
39,51.0,0.0050710000000435684,0.0,-0.00011262159498718228
40,24.0,0.0030829999999468782,0.0,2.5208789150851308e-05
41,15.0,0.002053000000046268,0.0,6.710188862910234e-05
42,18.0,0.0018489999999928841,0.0,9.226493189830407e-05
43,57.0,0.0068149999999604916,0.0,9.748873029994916e-05
44,16.0,0.002705999999989217,0.0,-6.792169377134894e-05
45,12.0,0.0011530000000448126,0.0,-0.00024965612751814135
46,53.0,0.007305999999971391,0.0,7.82187072521244e-05
47,62.0,0.004067000000077314,0.0,8.580471147610284e-05
48,95.0,0.006106000000045242,0.0,-5.3908855962219804e-05
49,38.0,0.0026110000000016953,0.0,-5.358479480902184e-05
50,76.0,0.004920000000083746,0.0,-2.21571646819099e-05
51,72.0,0.004702999999949498,0.0,-7.429659497687631e-05
52,127.0,0.008052000000020598,0.0,0.000117038527099969
53,24.0,0.0016070000000354412,0.0,-5.358479480902152e-06
54,22.0,0.0014820000000099753,0.0,3.743595123531442e-05
55,47.0,0.0029889999999568317,0.0,-6.174579730376618e-06
56,144.0,0.009055999999986852,0.0,-0.0002737159640775256
57,16.0,0.0010550000000648652,0.0,4.091942373964422e-05
58,30.0,0.001916000000051099,0.0,-3.364877782821541e-05
59,33.0,0.0021860000000515356,0.0,4.050879212606903e-05
60,51.0,0.0032339999999067004,0.0,-0.0001247389890705092
61,14.0,0.0009509999999863794,0.0,9.90434766151518e-05
62,104.0,0.006470000000035725,0.0,-0.0002894374591389667
63,26.0,0.0016339999999672727,0.0,-3.5773446623892286e-05
64,26.0,0.001702000000022963,0.0,9.904347661515169e-06
65,45.0,0.0028710000000273794,0.0,2.031193308757787e-05
66,31.0,0.0019930000000840664,0.0,-2.3665157614642012e-05
67,9.0,0.0005889999999908468,0.0,-2.71836678673805e-05
68,16.0,0.0011549999999260763,0.0,-6.174579730377052e-07
69,36.0,0.0023990000000821965,0.0,5.1662980534363835e-05
70,59.0,0.003781000000003587,0.0,0.0002038990890128225
71,41.0,0.002658999999994194,0.0,8.112144316989604e-05
72,50.0,0.0032559999999648426,0.0,5.649650129958047e-05
73,22.0,0.0014840000000049258,0.0,0.00012835341812196337
74,11.0,0.0007870000000593791,0.0,-7.908927085079976e-05
75,28.0,0.0018469999999979336,0.0,-3.0003604601620956e-05
76,26.0,0.001656000000025415,0.0,-0.0001052084066663167
77,28.0,0.001852999999982785,0.0,1.283534181219638e-05
78,40.0,0.0025819999999612264,0.0,2.698420470981656e-05
79,37.0,0.0023520000000871732,0.0,1.2835341812196923e-06
80,42.0,0.0029909999999517822,0.0,-0.00022912163130838598
