episode,length,time,reward,delta
0,53.0,0.003995000000031723,-6.299999999999997,-0.909930598466851
1,49.0,0.00380700000005163,-5.899999999999999,-1.0003589752232822
2,56.0,0.0043190000001231965,-6.599999999999996,-1.0006471984221106
3,39.0,0.0027409999997871637,-4.900000000000002,-1.000299511228116
4,16.0,0.0011330000002089946,-2.6000000000000005,-0.9008650616409226
5,10.0,0.0006899999998495332,-2.0,-1.0003033965140549
6,36.0,0.0024429999998574203,-4.600000000000001,-0.8554170739309539
7,11.0,0.0008179999999811116,-2.0999999999999996,-1.0000330554665127
8,25.0,0.0019059999999626598,-3.500000000000001,-0.8602446176047631
9,52.0,0.003643000000010943,-6.1999999999999975,-0.8592386221731138
10,13.0,0.000923999999940861,-2.3,-0.0900865061640922
11,7.0,0.0005659999997078557,-1.7,-1.000019303709097
12,23.0,0.0015920000000733125,-3.3000000000000007,-1.0001334169888791
13,41.0,0.0027319999999235733,-5.100000000000001,-0.909930449047213
14,61.0,0.00398799999993571,-7.099999999999994,-0.900817112000321
15,27.0,0.00176499999997759,-3.700000000000001,-0.8644605022265202
16,49.0,0.0033879999996315746,-5.899999999999999,-0.8085287137539596
17,32.0,0.0022160000003168534,-4.200000000000001,-0.08554170739309541
18,8.0,0.0006170000001475273,-1.7999999999999998,-0.8603609787480863
19,16.0,0.0011250000002291927,-2.6000000000000005,-0.08085287137539598
20,11.0,0.0008310000002893503,-2.0999999999999996,-0.8089035178234686
21,63.0,0.005548000000089814,-7.299999999999994,-0.8602327495796463
22,12.0,0.0013210000001890876,-2.2,-0.8096606375426374
23,38.0,0.003165999999964697,-4.8000000000000025,-0.08089035178234683
24,16.0,0.0011249999997744453,-2.6000000000000005,-0.8692912818252903
25,16.0,0.0011679999997795676,-2.6000000000000005,-0.08692912818252907
26,16.0,0.0011230000000068685,-2.6000000000000005,-0.7539083164236509
27,64.0,0.004530000000158907,-7.399999999999993,-0.9098876142855072
28,18.0,0.0017049999996743281,-2.8000000000000007,-0.10002995112281154
29,40.0,0.0029549999999289867,-5.000000000000002,-0.7228455386837617
30,42.0,0.0035570000000006985,-5.200000000000001,-0.010002995112281199
31,33.0,0.0026309999998375133,-4.300000000000002,-0.8142421903962942
32,16.0,0.0013050000002294837,-2.6000000000000005,-0.07539083164236504
33,23.0,0.0019610000003922323,-3.3000000000000007,-0.08603609787480859
34,40.0,0.003171999999722175,-5.000000000000002,-0.9996832639331308
35,7.0,0.0006379999999808206,-1.7,-0.7924826521778419
36,59.0,0.004820000000108848,-6.899999999999995,-0.9999113014923926
37,89.0,0.0068840000003547175,-9.899999999999984,-0.7980588380976354
38,34.0,0.0025500000001557055,-4.400000000000002,-0.08142421903962938
39,10.0,0.0008900000002540764,-2.0,-0.8049286986539744
40,14.0,0.0010339999998905114,-2.4000000000000004,-0.8023258233868877
41,32.0,0.002226000000064232,-4.200000000000001,-0.0798058838097635
42,111.0,0.007927999999992608,-12.099999999999977,-0.8015331625815056
43,22.0,0.0015909999997347768,-3.2000000000000006,-0.08602446176047618
44,39.0,0.0027309999995850376,-4.900000000000002,-0.8390848556424397
45,33.0,0.002339000000119995,-4.300000000000002,-0.8185576396195533
46,53.0,0.0036900000000059663,-6.299999999999997,-0.9100828020045166
