episode,length,time,reward,delta
0,43.0,0.003000999999983378,0.0,0.0
1,34.0,0.002732999999977892,0.0,0.0
2,90.0,0.006091999999966902,0.0,0.0
3,29.0,0.001998000000014599,0.0,0.0
4,151.0,0.014285999999970045,0.0,0.0
5,75.0,0.006217999999989843,0.0,0.0
6,76.0,0.00490100000001803,0.0,0.0
7,26.0,0.0017680000000268592,0.0,0.0
8,93.0,0.006154999999978372,0.0,0.0
9,13.0,0.0009230000000002292,0.0,0.0
10,31.0,0.002057000000036169,0.0,0.0
11,148.0,0.009475000000009004,0.0,0.0
12,25.0,0.001642000000003918,0.0,0.0
13,37.0,0.0023850000000038563,0.0,0.0
14,23.0,0.0014869999999973516,0.0,0.0
15,54.0,0.003524000000027172,0.0,0.0
16,25.0,0.0016399999999521242,0.0,0.0
17,137.0,0.008948999999972784,0.0,0.0
18,57.0,0.0036980000000426116,0.0,0.0
19,50.0,0.003291999999987638,0.0,0.0
20,18.0,0.0013109999999869615,0.0,0.0
21,20.0,0.0014110000000187028,0.0,0.0
22,208.0,0.013784000000043761,0.0,0.0
23,78.0,0.005171000000018466,0.0,0.0
24,34.0,0.0023410000000012587,0.0,0.0
25,45.0,0.002992000000006101,0.0,0.0
26,75.0,0.005038000000013199,0.0,0.0
27,18.0,0.0012530000000197106,0.0,0.0
28,107.0,0.0071770000000128675,0.0,0.0
29,101.0,0.007087000000012722,0.0,0.0
30,19.0,0.0015300000000024738,0.0,0.0
31,103.0,0.006981999999993604,0.0,0.0
32,23.0,0.0017589999999927386,0.0,0.0
33,50.0,0.003317000000038206,0.0,0.0
34,97.0,0.006330999999988762,0.0,0.0
35,23.0,0.0015030000000137989,0.0,0.0
36,101.0,0.00646199999999908,0.0,0.0
37,116.0,0.007472000000007029,0.0,0.0
38,9.0,0.0006089999999971951,0.0,0.0
39,117.0,0.007435999999984233,0.0,0.0
40,40.0,0.002544999999997799,0.0,0.0
41,75.0,0.004912999999987733,0.0,0.0
42,158.0,0.013025000000027376,0.0,0.0
43,31.0,0.0035100000000056752,0.0,0.0
44,20.0,0.0022759999999948377,0.0,0.0
45,38.0,0.0034650000000056025,0.0,0.0
46,66.0,0.004328999999984262,0.0,0.0
47,258.0,0.01634499999994432,0.0,0.0
48,11.0,0.0007909999999924366,0.0,0.0
49,25.0,0.0016850000000090404,0.0,0.0
50,30.0,0.00197400000001835,0.0,0.0
51,85.0,0.005444000000011329,0.0,0.0
52,64.0,0.004491999999970631,0.0,0.0
53,68.0,0.007156000000009044,0.0,0.0
54,27.0,0.0024520000000052278,0.0,0.0
55,33.0,0.0027809999999703905,0.0,0.0
56,34.0,0.0026910000000270884,0.0,0.0
57,110.0,0.007482000000038624,0.0,0.0
