params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.5630290000001423,100,-0.16914296013282282,-0.16000000000000003,-0.27999999999999997,-0.11698113207547167,0.03472837563514811
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",31.52774999999997,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",12.290711000000101,100,-0.08737110911937468,-0.08995547945205479,-0.11874999999999998,-0.054347826086956486,0.009919021526919704
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",11.190556999999899,100,-0.08641302246583436,-0.08911917098445596,-0.11698113207547167,-0.008695652173913071,0.014567438305963017
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",10.672628000000032,100,-0.08036131165599711,-0.08487956487956486,-0.10841121495327102,-0.03437500000000001,0.015536087891077266
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",9.458654000000024,100,-0.07694721025573811,-0.07823775773195876,-0.1176470588235294,-0.03225806451612906,0.014857971898080817
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",12.286563000000115,100,-0.08542997775603994,-0.08816666666666664,-0.11874999999999998,-0.03823529411764707,0.013321414671065027
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",8.261539000000084,100,-0.07686579041732707,-0.07666378565254968,-0.1230769230769231,-0.04615384615384617,0.01645466633324333
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",5.440123000000085,100,-0.08303359216696904,-0.08489208633093523,-0.16923076923076924,0.02352941176470588,0.02633716565101204
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.4863460000001396,100,-0.17505960426635844,-0.16923076923076924,-0.27999999999999997,-0.008695652173913071,0.04304324088021438
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.4777939999999035,100,-0.1679360230919866,-0.1642857142857143,-0.27999999999999997,0.004999999999999982,0.04114951956348934
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",28.08092099999999,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",11.76571899999999,100,-0.08308855207195402,-0.08409090909090908,-0.11666666666666663,-0.030000000000000027,0.01641398647220209
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",11.574947000000066,100,-0.08201455155189771,-0.0859265734265734,-0.10841121495327102,-0.01923076923076925,0.015934391973435144
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",11.75973399999998,100,-0.08000290740745099,-0.08377192982456139,-0.11058823529411763,-0.03636363636363637,0.014224930986379444
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",9.84747399999992,100,-0.07927485096982559,-0.07889393939393938,-0.13000000000000003,-0.04473684210526317,0.017347040344603656
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",8.54079499999989,100,-0.07881977041872719,-0.08205128205128205,-0.11874999999999998,-0.025000000000000022,0.0189554391388493
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",7.9870149999999285,100,-0.07485564329870925,-0.07613328167376984,-0.12093023255813952,-0.016000000000000014,0.01766503010327106
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.824832999999899,100,-0.09737908946039874,-0.08422203532380151,-0.18181818181818182,-0.027586206896551748,0.038662330174793445
