steps,time,reward,delta,converged
1,0.0017560000000003129,0.0,0.00043047600509490025,False
2,0.002798999999995999,0.0,0.000625530818090843,False
3,0.0010110000000054242,0.0,0.000625530818090843,False
4,0.0024290000000064538,0.0,0.000625530818090843,False
5,0.001244999999997276,0.0,0.000625530818090843,False
6,0.0013720000000034815,0.0,0.000625530818090843,False
7,0.004052999999998974,0.0,0.000625530818090843,False
8,0.0011410000000040554,0.0,0.000625530818090843,False
9,0.003411999999997306,0.0,0.000625530818090843,False
10,0.002785000000002924,0.0,0.000625530818090843,False
11,0.0022519999999985885,0.0,0.000625530818090843,False
12,0.0016130000000060818,0.0,0.000625530818090843,False
13,0.0012249999999909278,0.0,0.000625530818090843,False
14,0.004278999999996813,0.0,0.000625530818090843,False
15,0.003613999999998896,0.0,0.000625530818090843,False
16,0.0005539999999939482,0.0,0.000625530818090843,False
17,0.002078999999994835,0.0,0.000625530818090843,False
18,0.0022930000000087603,0.0,0.0006697114070940202,False
19,0.0017809999999940374,0.0,0.0006697114070940202,False
20,0.00038499999999430656,0.0,0.0006697114070940202,False
21,0.002098000000003708,0.0,0.0006708727913382201,False
22,0.0005700000000103955,0.0,0.0006708727913382201,False
23,0.002642000000008693,0.0,0.0006708727913382201,False
24,0.005144999999998845,0.0,0.0006708727913382201,False
25,0.004531000000000063,0.0,0.0006708727913382201,False
26,0.0038940000000025066,0.0,0.0006708727913382201,False
27,0.0019309999999990168,0.0,0.0006708727913382201,False
28,0.0029519999999934043,0.0,0.0006708727913382201,False
29,0.005919000000005781,0.0,0.0006708727913382201,False
30,0.0010999999999938836,0.0,0.0006708727913382201,False
31,0.0029660000000006903,0.0,0.0006708727913382201,False
32,0.0004540000000048394,0.0,0.0006708727913382201,False
33,0.0013769999999908578,0.0,0.0006708727913382201,False
34,0.002359999999995921,0.0,0.0006708727913382201,False
35,0.002406999999990944,0.0,0.0006708727913382201,False
36,0.0037229999999937036,0.0,0.0006708727913382201,False
37,0.0018099999999918737,0.0,0.0006708727913382201,False
38,0.015937999999991348,0.0,0.0006980957948035557,False
39,0.0012530000000054997,0.0,0.0006980957948035557,False
40,0.001539999999991437,0.0,0.0006980957948035557,False
41,0.001931999999996492,0.0,0.0006980957948035557,False
42,0.002115999999986684,0.0,0.0006980957948035557,False
43,0.001635999999990645,0.0,0.0006980957948035557,False
44,0.0008140000000054215,0.0,0.0006980957948035557,False
45,0.001840000000001396,0.0,0.0006980957948035557,False
46,0.0025700000000057344,0.0,0.0006980957948035557,False
47,0.0031660000000073296,0.0,0.0006980957948035557,False
48,0.005193999999988819,0.0,0.0006980957948035557,False
49,0.0014439999999922293,0.0,0.0006980957948035557,False
50,0.0015039999999970632,0.0,0.0006980957948035557,False
51,0.003172000000006392,0.0,0.0006980957948035557,False
52,0.0037090000000006285,0.0,0.0006980957948035557,False
53,0.0007999999999981355,0.0,0.0006980957948035557,False
54,0.0009900000000016007,0.0,0.0006980957948035557,False
55,0.002463000000005877,0.0,0.0006980957948035557,False
56,0.0030860000000103582,0.0,0.0006980957948035557,False
57,0.0032800000000037244,0.0,0.0006980957948035557,False
58,0.0006110000000063565,0.0,0.0006980957948035557,False
59,0.0013299999999958345,0.0,0.0006980957948035557,False
60,0.0012069999999937409,0.0,0.0006980957948035557,False
61,0.002200000000001978,0.0,0.0006980957948035557,False
62,0.0020719999999982974,0.0,0.0006980957948035557,False
63,0.0017140000000068767,0.0,0.0006980957948035557,False
64,0.0023959999999902948,0.0,0.0006980957948035557,False
65,0.0011340000000075179,0.0,0.0006980957948035557,False
66,0.0011949999999956162,0.0,0.0006980957948035557,False
67,0.0010780000000067957,0.0,0.0006980957948035557,False
68,0.0007269999999977017,0.0,0.0006980957948035557,False
69,0.0017370000000056507,0.0,0.0006980957948035557,False
70,0.0009589999999946031,0.0,0.0006980957948035557,False
71,0.0013610000000028322,0.0,0.0006980957948035557,False
72,0.0018430000000080327,0.0,0.0006980957948035557,False
73,0.004469000000000278,0.0,0.0006980957948035557,False
74,0.004176000000001068,0.0,0.0006980957948035557,False
75,0.002452999999988492,0.0,0.0007543781445784005,False
76,0.004409000000009655,0.0,0.0007543781445784005,False
77,0.0006539999999972679,0.0,0.0007543781445784005,False
78,0.000580999999996834,0.0,0.0007543781445784005,False
79,0.004140000000006694,0.0,0.0007543781445784005,False
80,0.0021959999999978663,0.0,0.0007543781445784005,False
81,0.002152999999992744,0.0,0.0007543781445784005,False
82,0.0029859999999928277,0.0,0.0007543781445784005,False
83,0.005061999999995237,0.0,0.0007543781445784005,False
84,0.0028460000000052332,0.0,0.0007543781445784005,False
85,0.002467000000009989,0.0,0.0007543781445784005,False
86,0.002492999999986978,0.0,0.0007543781445784005,False
