params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",9.266772999999944,100,-0.06176177906354681,-0.06720000000000001,-0.1272727272727273,0.041379310344827565,0.0363075636350522
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",8.164474999999925,100,-0.04555250298442646,-0.04675324675324673,-0.12571428571428572,0.12777777777777777,0.04365730703918879
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",7.020159000000035,100,-0.04895079101414864,-0.057287032013022224,-0.1473684210526316,0.07083333333333332,0.04104217393542927
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.116233999999963,100,-0.1475985092099858,-0.13831521739130437,-0.27999999999999997,-0.019607843137254884,0.038287848835458396
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",3.312341999999944,100,-0.15551388932681523,-0.1473684210526316,-0.27999999999999997,-0.014583333333333332,0.04273316714119766
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",3.105146999999988,100,-0.178037394391411,-0.16923076923076924,-0.27999999999999997,-0.028070175438596485,0.05343914054500441
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",10.554039999999986,100,-0.05089686179173308,-0.052599572306869805,-0.118,0.08636363636363634,0.0331280996933849
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",10.96435299999996,100,-0.06402250581990851,-0.06985294117647058,-0.11551724137931033,0.03666666666666664,0.029382973541809933
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",10.291021,100,-0.059135660520376325,-0.062024013722126924,-0.11249999999999999,0.032258064516129004,0.030741492574855863
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",11.435585999999944,100,-0.04137746832316471,-0.045333333333333316,-0.10857142857142857,0.07083333333333332,0.03205266900022497
