steps,time,reward,delta,converged
1,0.0018319999999221181,-0.13333333333333336,1.0,False
2,0.002668000000085158,-0.12432432432432436,1.0,False
3,0.001912000000174885,-0.13461538461538464,1.0,False
4,0.0030029999998077983,-0.12571428571428578,1.0,False
5,0.001291999999921245,-0.14500000000000002,1.0,False
6,0.001065000000380678,-0.18181818181818182,1.0,False
7,0.0024979999998322455,-0.12368421052631584,1.0,False
8,0.004160999999839987,-0.11764705882352938,1.0,False
9,0.00151400000004287,-0.14500000000000002,1.0,False
10,0.002545999999711057,-0.13600000000000004,1.0,False
11,0.0005460000002130982,-0.25,1.0,False
12,0.0016500000001542503,-0.13750000000000004,1.0,False
13,0.001389000000017404,-0.15000000000000002,1.0,False
14,0.0028670000001511653,-0.12093023255813956,1.0,False
15,0.0035029999999096617,-0.11730769230769227,1.0,False
16,0.0013690000000678992,-0.14500000000000002,1.0,False
17,0.0009799999997994746,-0.19999999999999998,1.0,False
18,0.0011540000000422879,-0.17499999999999996,1.0,False
19,0.00045200000022305176,-0.2285714285714286,1.0,False
20,0.0014169999999467109,-0.14090909090909093,1.0,False
21,0.0007989999999153952,-0.17499999999999996,1.0,False
22,0.0012069999997947889,-0.14736842105263162,1.0,False
23,0.000735999999960768,-0.17499999999999996,1.0,False
24,0.0036000000000058208,-0.11698113207547164,1.0,False
25,0.0011879999997290724,-0.15000000000000002,1.0,False
26,0.004047999999784224,-0.11525423728813551,1.0,False
27,0.002324999999927968,-0.12500000000000006,1.0,False
28,0.0009629999999560823,-0.16428571428571428,1.0,False
29,0.0019019999999727588,-0.13214285714285717,1.0,False
30,0.000679000000218366,-0.18181818181818182,1.0,False
31,0.0013119999998707499,-0.14285714285714288,1.0,False
32,0.0005580000001828012,-0.19999999999999998,1.0,False
33,0.0011639999997896666,-0.15000000000000002,1.0,False
34,0.0005909999999857973,-0.2125,1.0,False
35,0.0008960000000115542,-0.2125,1.0,False
36,0.0024020000000746222,-0.12500000000000006,1.0,False
37,0.0006800000001021544,-0.18181818181818182,1.0,False
38,0.0007460000001628941,-0.18181818181818182,1.0,False
39,0.0008589999997639097,-0.17499999999999996,1.0,False
40,0.0008539999998902204,-0.16923076923076924,1.0,False
41,0.0021339999998417625,-0.12812500000000004,1.0,False
42,0.0038050000002840534,-0.11525423728813551,1.0,False
43,0.0006880000000819564,-0.19,1.0,False
44,0.0024160000002666493,-0.12432432432432436,1.0,False
45,0.0005059999998593412,-0.2285714285714286,1.0,False
46,0.0016289999998662097,-0.13600000000000004,1.0,False
47,0.0005070000001978769,-0.2285714285714286,1.0,False
48,0.0017939999997906853,-0.13214285714285717,1.0,False
49,0.003105999999661435,-0.12000000000000001,1.0,False
50,0.00091999999995096,-0.16923076923076924,1.0,False
51,0.0005710000000362925,-0.2125,1.0,False
52,0.001283999999941443,0.10499999999999998,4.0,False
53,0.005212999999912427,-0.11249999999999988,4.0,False
54,0.003263000000060856,-0.11799999999999997,4.0,False
55,0.0004360000002634479,-0.25,4.0,False
56,0.0065429999999651045,-0.10947368421052613,4.0,False
57,0.0005110000001877779,-0.2285714285714286,4.0,False
58,0.0017139999999926658,-0.13913043478260873,4.0,False
59,0.0021660000002157176,-0.12727272727272732,4.0,False
60,0.012415000000146392,-0.10526315789473667,4.0,False
61,0.0031280000002880115,-0.13750000000000004,4.0,False
62,0.0027580000000853033,-0.13461538461538464,4.0,False
63,0.0017479999996794504,-0.16428571428571428,4.0,False
64,0.004910999999992782,-0.12142857142857147,4.0,False
65,0.00206800000023577,-0.15000000000000002,4.0,False
66,0.002545000000282016,-0.14500000000000002,4.0,False
67,0.0021410000003925234,-0.15625,4.0,False
68,0.004368000000340544,-0.12250000000000005,4.0,False
69,0.0023989999999685097,-0.14285714285714288,4.0,False
70,0.0005420000002231973,-0.2285714285714286,4.0,False
71,0.0022610000000895525,-0.12571428571428578,4.0,False
72,0.002915000000029977,-0.12000000000000001,4.0,False
73,0.001659999999901629,-0.13600000000000004,4.0,False
74,0.002064000000245869,-0.12812500000000004,4.0,False
75,0.00454200000012861,-0.1140624999999999,4.0,False
76,0.0012750000000778527,-0.14500000000000002,4.0,False
77,0.0015949999997246778,-0.13750000000000004,4.0,False
78,0.003903999999693042,-0.11475409836065566,4.0,False
79,0.0018989999998666462,-0.13103448275862073,4.0,False
80,0.002575999999862688,-0.12307692307692314,4.0,False
81,0.001750999999785563,-0.13600000000000004,4.0,False
82,0.0018279999999322172,-0.13214285714285717,4.0,False
83,0.0008139999999912106,-0.17499999999999996,4.0,False
84,0.0014080000000831205,-0.14090909090909093,4.0,False
85,0.0016909999999370484,-0.13461538461538464,4.0,False
86,0.0016789999999673455,-0.13461538461538464,4.0,False
87,0.0009399999999004649,-0.16923076923076924,4.0,False
88,0.0019539999998414714,-0.13000000000000003,4.0,False
89,0.0025820000000749133,-0.12368421052631584,4.0,False
90,0.0020890000000690634,-0.13214285714285717,4.0,False
91,0.008334000000104425,-0.10865384615384596,4.0,False
92,0.0023700000001554145,-0.13600000000000004,4.0,False
93,0.004676000000017666,-0.11914893617021276,4.0,False
94,0.0024569999995947,-0.12727272727272732,4.0,False
95,0.002790000000004511,-0.12432432432432436,4.0,False
96,0.0014200000000528235,-0.14736842105263162,4.0,False
97,0.0015290000001186854,-0.14285714285714288,4.0,False
98,0.0010240000001431326,-0.16428571428571428,4.0,False
99,0.001152000000274711,-0.15625,4.0,False
100,0.007321999999930995,-0.11111111111111095,4.0,False
101,0.005682999999862659,-0.11551724137931027,4.0,False
102,0.0005909999999857973,-0.25,4.0,False
103,0.001330000000052678,-0.17499999999999996,4.0,False
104,0.006176999999752297,-0.11249999999999988,4.0,False
105,0.0008680000000822474,-0.19,4.0,False
106,0.006444000000101369,-0.11168831168831155,4.0,False
107,0.0029389999999693828,-0.13600000000000004,4.0,False
108,0.0019459999998616695,-0.13913043478260873,4.0,False
109,0.0016580000001340522,-0.14500000000000002,4.0,False
110,0.0028319999996710976,-0.12647058823529417,4.0,False
111,0.003984000000400556,-0.008888888888888898,4.0,False
112,0.0020870000003014866,-0.13750000000000004,4.0,False
113,0.002189999999700376,-0.13600000000000004,4.0,False
114,0.005785999999716296,-0.11304347826086944,4.0,False
115,0.0006359999997584964,-0.2285714285714286,4.0,False
116,0.006501999999727559,-0.11153846153846139,4.0,False
117,0.003683999999793741,-0.12045454545454547,4.0,False
118,0.0010960000004160975,-0.16923076923076924,4.0,False
119,0.0024210000001403387,-0.13103448275862073,4.0,False
120,0.002167000000099506,-0.13461538461538464,4.0,False
121,0.004869000000326196,-0.11525423728813551,4.0,False
122,0.0022149999999783176,-0.13333333333333336,4.0,False
123,0.0010660000002644665,-0.16923076923076924,4.0,False
124,0.0015539999999418797,-0.14736842105263162,4.0,False
125,0.004962999999861495,-0.1140624999999999,4.0,False
126,0.0022670000003017776,-0.13103448275862073,4.365766,False
127,0.001912000000174885,-0.13750000000000004,4.365766,False
128,0.002729000000272208,-0.12571428571428578,4.365766,False
129,0.0022719999997207196,-0.13103448275862073,4.365766,False
130,0.004103000000213797,-0.11698113207547164,4.365766,False
131,0.0006480000001829467,-0.2125,4.365766,False
132,0.004102999999759049,-0.11698113207547164,4.365766,False
133,0.0013589999998657731,-0.15294117647058827,4.365766,False
134,0.0010309999997843988,-0.16923076923076924,4.365766,False
135,0.0004079999998793937,-0.27999999999999997,4.365766,False
136,0.0012219999998706044,-0.16000000000000003,4.365766,False
137,0.0024250000001302396,-0.13000000000000003,4.365766,False
138,0.006429000000025553,-0.111392405063291,4.365766,False
139,0.002880999999888445,-0.12903225806451618,4.365766,False
140,0.00074399999994057,-0.2125,4.365766,False
141,0.0024490000000696455,-0.13333333333333336,4.365766,False
142,0.006371999999828404,-0.11323529411764695,4.365766,False
143,0.0012689999998656276,-0.16923076923076924,4.365766,False
144,0.0014400000000023283,-0.16428571428571428,4.365766,False
145,0.002937000000201806,-0.12727272727272732,4.365766,False
146,0.004504999999880965,-0.11799999999999997,4.365766,False
147,0.001959000000169908,-0.13913043478260873,4.365766,False
148,0.00580000000036307,-0.11578947368421046,4.365766,False
149,0.005339999999705469,-0.11428571428571419,4.365766,False
150,0.005927000000156113,-0.11285714285714274,4.365766,False
151,0.0018789999999171414,-0.14090909090909093,4.365766,False
152,0.0006239999997887935,-0.2285714285714286,4.365766,False
153,0.0034580000001369626,-0.12195121951219516,4.365766,False
154,0.001874000000043452,-0.13913043478260873,4.365766,False
155,0.006190999999944324,-0.11184210526315776,4.365766,False
156,0.0023030000002108864,-0.13214285714285717,4.365766,False
157,0.0012499999997999112,-0.16000000000000003,4.365766,False
158,0.007516000000123313,-0.1104651162790696,4.365766,False
159,0.003294999999980064,-0.12195121951219516,4.365766,False
160,0.0023019999998723506,-0.13333333333333336,4.365766,False
161,0.0009439999998903659,-0.18181818181818182,4.365766,False
162,0.0018610000001899607,-0.14285714285714288,4.365766,False
163,0.0017330000000583823,-0.15000000000000002,4.365766,False
164,0.0028699999998025305,-0.12571428571428578,4.365766,False
165,0.0013030000000071595,-0.16923076923076924,4.365766,False
166,0.0014140000002953457,-0.16000000000000003,4.365766,False
167,0.001976999999897089,-0.13750000000000004,4.365766,False
168,0.0009930000001077133,-0.17499999999999996,4.365766,False
169,0.0019499999998515705,-0.13750000000000004,4.365766,False
170,0.001874000000043452,-0.13913043478260873,4.365766,False
171,0.0011910000002899324,-0.16000000000000003,4.365766,False
172,0.00683500000013737,-0.11084337349397574,4.365766,False
173,0.005488999999670341,-0.11343283582089542,4.365766,False
174,0.004220999999688502,-0.11666666666666661,4.365766,False
175,0.0023599999999532884,-0.13000000000000003,4.365766,False
176,0.0018939999999929569,-0.13750000000000004,4.365766,False
177,0.0035939999997935956,-0.12000000000000001,4.365766,False
178,0.013443999999708467,-0.10538922155688603,4.365766,False
179,0.0021159999996598344,-0.13600000000000004,4.365766,False
180,0.005177000000003318,-0.11451612903225797,4.365766,False
181,0.006995000000188156,-0.11097560975609741,4.365766,False
182,0.00786100000004808,-0.10999999999999982,4.365766,False
183,0.004330999999638152,-0.11836734693877549,4.365766,False
184,0.0010009999996327679,-0.18181818181818182,4.365766,False
185,0.0031009999997877458,-0.12571428571428578,4.365766,False
186,0.0007340000001931912,-0.2125,4.365766,False
187,0.0022049999997761915,-0.13600000000000004,4.365766,False
188,0.0009070000000974687,-0.19,4.365766,False
189,0.008376000000225758,-0.109782608695652,4.365766,False
190,0.0037850000003345485,-0.12142857142857147,4.365766,False
191,0.003580000000056316,-0.12250000000000005,4.365766,False
192,0.000495000000228174,-0.27999999999999997,4.365766,False
193,0.0009920000002239249,-0.18181818181818182,4.365766,False
194,0.008655999999973574,-0.10957446808510621,4.365766,False
195,0.0027580000000853033,-0.12903225806451618,4.365766,False
196,0.0035169999996469414,-0.12307692307692314,4.365766,False
197,0.0023880000003373425,-0.13333333333333336,4.365766,False
198,0.0026470000002518645,-0.12903225806451618,4.365766,False
199,0.0017210000000886794,-0.14500000000000002,4.365766,False
200,0.008585000000039145,-0.10882352941176451,4.365766,False
201,0.004237000000102853,-0.11799999999999997,4.365766,False
202,0.0028679999995802063,-0.12647058823529417,4.365766,False
203,0.004648999999972148,-0.11698113207547164,4.365766,False
204,0.0057529999999133,-0.11343283582089542,4.365766,False
205,0.002221999999619584,-0.13103448275862073,4.365766,False
206,0.003485000000182481,-0.11914893617021276,4.365766,False
207,0.00730199999998149,-0.10841121495327083,4.365766,False
208,0.0037050000000817818,-0.11730769230769227,4.365766,False
209,0.004484000000047672,-0.11428571428571419,4.365766,False
210,0.001890000000003056,-0.13000000000000003,4.365766,False
211,0.006089999999858264,-0.10937499999999982,4.365766,False
212,0.011019999999916763,-0.10517241379310331,4.365766,False
213,0.0030779999997321283,-0.12000000000000001,4.365766,False
214,0.0012389999997139967,-0.15294117647058827,4.365766,False
215,0.003533999999945081,-0.11874999999999998,4.365766,False
216,0.002813999999943917,-0.12093023255813956,4.365766,False
217,0.0015909999997347768,-0.13600000000000004,4.365766,False
218,0.0006249999996725819,-0.19,4.365766,False
219,0.002787999999782187,-0.12142857142857147,4.365766,False
220,0.0040039999998953135,-0.11475409836065566,4.365766,False
221,0.003026999999747204,-0.11914893617021276,4.365766,False
222,0.0009879999997792765,-0.16000000000000003,4.365766,False
223,0.004394999999931315,-0.11343283582089542,4.365766,False
224,0.003271000000040658,-0.11764705882352938,4.365766,False
225,0.0010990000000674627,-0.15625,4.365766,False
226,0.00485099999968952,-0.11343283582089542,4.365766,False
227,0.005949999999756983,-0.10989010989010971,4.365766,False
228,0.0012449999999262218,-0.14736842105263162,4.365766,False
229,0.004472000000077969,-0.11698113207547164,4.365766,False
230,0.0007949999999254942,-0.18181818181818182,4.365766,False
231,0.0024389999998675194,-0.12368421052631584,4.365766,False
232,0.008307999999942695,-0.10687022900763336,4.365766,False
233,0.0007500000001527951,-0.19,4.365766,False
234,0.0007900000000518048,-0.17499999999999996,4.365766,False
235,0.007572999999865715,-0.1074380165289254,4.365766,False
236,0.003560000000106811,-0.11636363636363631,4.365766,False
237,0.0005830000000059954,-0.2125,4.365766,False
238,0.004425999999966734,-0.11499999999999992,4.365766,False
239,0.00281200000017634,-0.12045454545454547,4.365766,False
240,0.0018270000000484288,-0.13000000000000003,4.365766,False
241,0.0007650000002286106,-0.17499999999999996,4.365766,False
242,0.0031220000000757864,-0.11836734693877549,4.365766,False
243,0.0024690000000191503,-0.12307692307692314,4.365766,False
244,0.0033679999996820698,-0.12195121951219516,4.365766,False
245,0.003811000000041531,-0.11666666666666661,4.365766,False
246,0.0022269999999480206,-0.12647058823529417,4.365766,False
247,0.0033809999999903084,-0.11698113207547164,4.365766,False
248,0.002113000000008469,-0.12812500000000004,4.365766,False
249,0.0016169999998965068,-0.13913043478260873,4.365766,False
250,0.001573000000007596,-0.13600000000000004,4.365766,False
251,0.0008520000001226435,-0.16923076923076924,4.365766,False
252,0.002838999999767111,-0.006818181818181834,4.365766,False
253,0.0027890000001207227,-0.12045454545454547,4.365766,False
254,0.0018079999999827123,-0.13214285714285717,4.365766,False
255,0.008941000000049826,-0.10642857142857119,4.365766,False
256,0.0018609999997352134,-0.13103448275862073,4.365766,False
257,0.0065289999997730774,-0.10873786407766971,4.365766,False
258,0.0035049999996772385,-0.11956521739130435,4.365766,False
259,0.00374599999986458,-0.11551724137931027,4.365766,False
260,0.0013919999996687693,-0.14285714285714288,4.365766,False
261,0.004154000000198721,-0.11384615384615374,4.365766,False
262,0.0007190000001173757,-0.18181818181818182,4.365766,False
263,0.0005750000000261934,-0.2125,4.365766,False
264,0.0025880000002871384,-0.12368421052631584,4.365766,False
265,0.0064030000003185705,-0.1089999999999998,4.365766,False
266,0.0033809999999903084,-0.11698113207547164,4.365766,False
267,0.0009780000000318978,-0.16000000000000003,4.365766,False
268,0.0022109999999884167,-0.12812500000000004,4.365766,False
269,0.00766799999973955,-0.1079646017699113,4.365766,False
270,0.008478999999624648,-0.11058823529411749,4.365766,False
271,0.002611000000342756,-0.13913043478260873,4.365766,False
272,0.007216999999855034,-0.11124999999999985,4.365766,False
273,0.0013719999997192645,-0.16000000000000003,4.365766,False
274,0.005642000000079861,-0.11525423728813551,4.365766,False
275,0.0016249999998763087,-0.15000000000000002,4.365766,False
276,0.0033220000000255823,-0.13000000000000003,4.365766,False
277,0.008628999999928055,-0.10782608695652153,4.365766,False
278,0.0020930000000589644,-0.12727272727272732,4.365766,False
279,0.0044769999999516585,-0.11267605633802805,4.365766,False
280,0.003113999999641237,-0.11914893617021276,4.365766,False
281,0.002484000000094966,-0.12571428571428578,4.365766,False
282,0.004858999999669322,-0.11249999999999988,4.365766,False
283,0.002817999999933818,-0.12093023255813956,4.365766,False
284,0.0038720000002285815,-0.11475409836065566,4.365766,False
285,0.003640999999788619,-0.11799999999999997,4.365766,False
286,0.0005439999999907741,-0.2125,4.365766,False
287,0.0048309999997400155,-0.11304347826086944,4.365766,False
288,0.003535999999712658,-0.11666666666666661,4.365766,False
289,0.0007539999996879487,-0.18181818181818182,4.365766,False
290,0.00293599999986327,-0.11956521739130435,4.365766,False
291,0.0007170000003497989,-0.19,4.365766,False
292,0.0026770000004034955,-0.12250000000000005,4.365766,False
293,0.0003270000001975859,-0.27999999999999997,4.365766,False
294,0.0010459999998602143,-0.15625,4.365766,False
295,0.0011960000001636217,-0.15000000000000002,4.365766,False
296,0.0017010000001391745,-0.13750000000000004,4.365766,False
297,0.001760999999987689,-0.13750000000000004,4.365766,False
298,0.0014850000002297747,-0.14090909090909093,4.365766,False
299,0.002774000000044907,0.005128205128205076,4.365766,False
300,0.00221800000008443,-0.12647058823529417,4.365766,False
301,0.0022020000001248263,-0.12647058823529417,4.365766,False
302,0.0014609999998356216,-0.14090909090909093,4.365766,False
303,0.001991000000089116,-0.12903225806451618,4.365766,False
304,0.0008849999999256397,-0.19999999999999998,4.365766,False
305,0.0018500000001040462,-0.16000000000000003,4.365766,False
306,0.003388000000086322,-0.12500000000000006,4.365766,False
307,0.0018469999999979336,-0.13750000000000004,4.365766,False
308,0.0015189999999165593,-0.14285714285714288,4.365766,False
309,0.0019879999999830034,-0.13103448275862073,4.365766,False
310,0.0006819999998697313,-0.2125,4.365766,False
311,0.0045150000000830914,-0.11285714285714274,4.365766,False
312,0.0017330000000583823,-0.14500000000000002,4.365766,False
313,0.009830999999849155,-0.10633802816901385,4.365766,False
314,0.0007510000000365835,-0.18181818181818182,4.365766,False
315,0.0027380000001357985,-0.12307692307692314,4.365766,False
316,0.004052999999657914,-0.11666666666666661,4.365766,False
317,0.0011389999999664724,-0.15294117647058827,4.365766,False
318,0.00400599999966289,-0.11475409836065566,4.365766,False
319,0.0048220000003311725,-0.11216216216216203,4.365766,False
320,0.0012409999999363208,-0.14736842105263162,4.365766,False
321,0.0038620000000264554,-0.11551724137931027,4.365766,False
322,0.0031629999998585845,-0.11874999999999998,4.365766,False
323,0.0008300000004055619,-0.17499999999999996,4.365766,False
324,0.0032699999997021223,-0.11799999999999997,4.365766,False
325,0.005442000000130065,-0.04383561643835603,4.365766,False
326,0.012160999999650812,-0.1048128342245989,4.365766,False
327,0.007719000000179221,-0.10769230769230748,4.365766,False
328,0.004339000000072701,-0.11343283582089542,4.365766,False
329,0.003975000000082218,-0.11475409836065566,4.365766,False
330,0.002945000000181608,0.007894736842105211,4.365766,False
331,0.010822999999618332,-0.10566037735849032,4.365766,False
332,0.007897999999840977,-0.10756302521008382,4.365766,False
333,0.010864999999739666,-0.1061643835616436,4.365766,False
334,0.0024589999998170242,-0.14285714285714288,4.365766,False
335,0.001536000000214699,-0.16923076923076924,4.365766,False
336,0.007813000000169268,-0.11124999999999985,4.365766,False
337,0.01199799999994866,-0.06796874999999977,4.365766,False
338,0.0031119999998736603,-0.12571428571428578,4.365766,False
339,0.0013779999999314896,-0.14736842105263162,4.365766,False
340,0.0031469999998989806,-0.12727272727272732,4.365766,False
341,0.008503000000018801,-0.10775862068965496,4.365766,False
342,0.00911599999972168,-0.10749999999999978,4.365766,False
343,0.0030550000001312583,-0.11874999999999998,4.365766,False
344,0.003971999999976106,-0.11499999999999992,4.365766,False
345,0.007344999999986612,-0.06403508771929803,4.365766,False
346,0.003689000000122178,-0.11525423728813551,4.365766,False
347,0.000849000000016531,-0.16428571428571428,4.365766,False
348,0.005850000000009459,-0.10989010989010971,4.365766,False
349,0.004891000000043277,-0.11428571428571419,4.365766,False
350,0.0007039999995868129,-0.18181818181818182,4.365766,False
351,0.0010919999999714491,-0.16428571428571428,4.365766,False
352,0.0035859999998137937,-0.11764705882352938,4.365766,False
353,0.0005160000000614673,-0.2125,4.365766,False
354,0.0035490000000208966,-0.11764705882352938,4.365766,False
355,0.0042789999997694395,-0.031666666666666586,4.365766,False
356,0.001554000000396627,-0.14090909090909093,4.365766,False
357,0.004390999999941414,-0.03787878787878777,4.365766,False
358,0.005959999999959109,-0.11232876712328754,4.365766,False
359,0.008154999999987922,-0.11232876712328754,4.365766,False
360,0.0054390000000239525,-0.11956521739130435,4.365766,False
361,0.002059999999801221,-0.15625,4.365766,False
362,0.016300000000228465,-0.10731707317073148,4.365766,False
363,0.003109000000222295,-0.13000000000000003,4.365766,False
364,0.0008550000002287561,-0.2125,4.365766,False
365,0.0025380000001860026,-0.13461538461538464,4.365766,False
366,0.003123999999843363,-0.12571428571428578,4.365766,False
367,0.0008929999999054417,-0.19,4.365766,False
368,0.0051339999999981956,-0.11698113207547164,4.365766,False
369,0.006123000000116008,-0.11285714285714274,4.365766,False
370,0.00143900000011854,-0.15625,4.365766,False
371,0.0011629999999058782,-0.16923076923076924,4.365766,False
372,0.0018930000001091685,-0.14285714285714288,4.365766,False
373,0.003674999999930151,-0.12195121951219516,4.365766,False
374,0.010222999999768945,-0.10775862068965496,4.365766,False
375,0.0049319999998260755,-0.021153846153846113,4.365766,False
376,0.001231000000188942,-0.16923076923076924,4.365766,False
377,0.0017210000000886794,-0.15000000000000002,4.365766,False
378,0.003084999999828142,-0.12571428571428578,4.365766,False
379,0.004814999999780412,-0.11914893617021276,4.365766,False
380,0.0011899999999513966,-0.17499999999999996,4.365766,False
381,0.0025189999996655388,-0.13214285714285717,4.365766,False
382,0.005639999999857537,-0.03970588235294106,4.365766,False
383,0.0014639999999417341,-0.15294117647058827,4.365766,False
384,0.005047999999987951,-0.11475409836065566,4.365766,False
385,0.0008600000001024455,-0.19,4.365766,False
386,0.006216999999651307,-0.11168831168831155,4.365766,False
387,0.004252000000178668,-0.11764705882352938,4.365766,False
388,0.014421000000311324,-0.10708661417322812,4.365766,False
389,0.010829000000285305,-0.1104651162790696,4.365766,False
390,0.001299999999901047,-0.15625,4.365766,False
391,0.008277999999791064,-0.10803571428571408,4.365766,False
392,0.0009649999997236591,-0.16923076923076924,4.365766,False
393,0.0016270000000986329,-0.13913043478260873,4.365766,False
394,0.00599899999997433,-0.1104651162790696,4.365766,False
395,0.002624999999625288,-0.12571428571428578,4.365766,False
396,0.0038119999999253196,-0.021153846153846113,4.365766,False
397,0.010181999999986147,-0.10638297872340402,4.365766,False
398,0.021481000000221684,-0.10351562500000036,4.365766,False
399,0.013317999999799213,-0.07388535031847109,4.365766,False
400,0.0033330000001114968,-0.12250000000000005,4.365766,False
