steps,time,reward,delta,converged
1,0.0024109999999382126,-0.12727272727272732,1.0007811874718353,False
2,0.004000000000132786,-0.1160714285714285,1.0007811874718353,False
3,0.0052130000001398,-0.11232876712328754,1.0007811874718353,False
4,0.0022219999998469575,-0.12812500000000004,1.0007811874718353,False
5,0.001678000000083557,-0.13750000000000004,1.0007811874718353,False
6,0.0011280000001079316,-0.15625,1.0007811874718353,False
7,0.0010879999999815482,-0.16000000000000003,1.0007811874718353,False
8,0.0025619999998980347,-0.12432432432432436,1.0007811874718353,False
9,0.0005920000000969594,-0.2125,1.0007811874718353,False
10,0.001216999999996915,-0.15625,1.0007811874718353,False
11,0.0018889999998918938,-0.13333333333333336,1.0007811874718353,False
12,0.0006240000000161672,-0.2125,1.0007811874718353,False
13,0.0031469999998989806,-0.12368421052631584,1.0007811874718353,False
14,0.002453999999943335,-0.12571428571428578,1.0007811874718353,False
15,0.002384000000120068,-0.12647058823529417,1.0007811874718353,False
16,0.0009860000000116997,-0.16428571428571428,1.0007811874718353,False
17,0.0012269999999716674,-0.15294117647058827,1.0007811874718353,False
18,0.0023570000000745495,-0.12727272727272732,1.0007811874718353,False
19,0.0033879999998589483,-0.12000000000000001,1.0007811874718353,False
20,0.0012630000001081498,-0.15294117647058827,1.0007811874718353,False
21,0.002613999999994121,-0.12812500000000004,1.0007811874718353,False
22,0.0020629999999073334,-0.14285714285714288,1.0007811874718353,False
23,0.001958000000058746,-0.13461538461538464,1.0007811874718353,False
24,0.0020959999999377033,-0.13000000000000003,1.0007811874718353,False
25,0.0010070000000723667,-0.16428571428571428,1.0007811874718353,False
26,0.0012699999999767897,-0.16000000000000003,1.0007811874718353,False
27,0.0010110000000622676,-0.17499999999999996,1.0007811874718353,False
28,0.0020999999999276042,-0.13000000000000003,1.0007811874718353,False
29,0.0007470000000466825,-0.19,1.0007811874718353,False
30,0.004073000000062166,-0.11525423728813551,1.0007811874718353,False
31,0.0010749999999006832,-0.16000000000000003,1.0007811874718353,False
32,0.004331999999976688,-0.11451612903225797,1.0007811874718353,False
33,0.006111000000146305,-0.11011235955056163,1.0007811874718353,False
34,0.0012279999998554558,-0.16000000000000003,1.0007811874718353,False
35,0.0031219999998484127,-0.12195121951219516,1.0007811874718353,False
36,0.005268999999998414,-0.11428571428571419,1.0007811874718353,False
37,0.0016239999999925203,-0.14285714285714288,1.0007811874718353,False
38,0.0022950000000037107,-0.13000000000000003,1.0007811874718353,False
39,0.005130999999892083,-0.11249999999999988,1.0007811874718353,False
40,0.002047999999831518,-0.13214285714285717,1.0007811874718353,False
41,0.013554999999996653,-0.1046875,1.0007811874718353,False
42,0.002939999999853171,-0.12195121951219516,1.0007811874718353,False
43,0.002261999999973341,-0.12812500000000004,1.0007811874718353,False
44,0.003817999999910171,-0.11636363636363631,1.0007811874718353,False
45,0.0024240000000190776,-0.12647058823529417,1.0007811874718353,False
46,0.008677999999918029,-0.10749999999999978,1.0007811874718353,False
47,0.0014069999999719585,-0.15000000000000002,1.0007811874718353,False
48,0.004329999999981737,-0.11451612903225797,1.0007811874718353,False
49,0.001985999999988053,-0.13214285714285717,1.0007811874718353,False
50,0.0011520000000473374,-0.16428571428571428,1.0007811874718353,False
51,0.0025870000001759763,-0.12647058823529417,1.0007811874718353,False
52,0.001310000000103173,-0.15294117647058827,1.0007811874718353,False
53,0.0012520000000222353,-0.15000000000000002,1.0007811874718353,False
54,0.005551000000195927,-0.11124999999999985,1.0007811874718353,False
55,0.004677000000128828,-0.1140624999999999,1.0007811874718353,False
56,0.0023280000000340806,-0.12903225806451618,1.0007811874718353,False
57,0.0011190000000169675,-0.15625,1.0007811874718353,False
58,0.004813999999896623,-0.11363636363636354,1.0007811874718353,False
59,0.0034270000001015433,-0.11914893617021276,1.0007811874718353,False
60,0.0038500000000567525,-0.11730769230769227,1.0007811874718353,False
61,0.004683999999997468,-0.11525423728813551,1.0007811874718353,False
62,0.005098999999972875,-0.11428571428571419,1.0007811874718353,False
63,0.004295000000183791,-0.11764705882352938,1.0007811874718353,False
64,0.003257999999959793,-0.12250000000000005,1.0007811874718353,False
65,0.0025910000001658773,-0.12903225806451618,1.0007811874718353,False
66,0.0035420000001522567,-0.12093023255813956,1.0007811874718353,False
67,0.005736000000069907,-0.11285714285714274,1.0007811874718353,False
68,0.008612000000084663,-0.10865384615384596,1.0007811874718353,False
69,0.0037950000000819273,-0.12000000000000001,1.0007811874718353,False
70,0.00825499999996282,-0.10918367346938757,1.0007811874718353,False
71,0.0020389999999679276,-0.13750000000000004,1.0007811874718353,False
72,0.010033999999905063,-0.10731707317073148,1.0007811874718353,False
73,0.0021309999999630236,-0.13600000000000004,1.0007811874718353,False
74,0.008365000000139844,-0.1089999999999998,1.0007811874718353,False
75,0.0008730000001833105,-0.19,1.0007811874718353,False
76,0.0028300000001308945,-0.12647058823529417,1.0007811874718353,False
77,0.0016789999999673455,-0.14500000000000002,1.0007811874718353,False
78,0.0095929999999953,-0.1079646017699113,1.0007811874718353,False
79,0.001918999999816151,-0.14090909090909093,1.0007811874718353,False
80,0.015047999999978856,-0.10511363636363624,1.0007811874718353,False
81,0.011617000000114786,-0.10638297872340402,1.0007811874718353,False
82,0.010020999999824198,-0.1072580645161288,1.0007811874718353,False
83,0.007863999999926818,-0.1089999999999998,1.0007811874718353,False
84,0.011404000000084125,-0.10647482014388465,1.0007811874718353,False
85,0.0032020000001011795,-0.12307692307692314,1.0007811874718353,False
86,0.014380999999957567,-0.10520231213872817,1.0007811874718353,False
87,0.007844000000204687,-0.11022727272727256,1.0007811874718353,False
88,0.014220000000022992,-0.10562499999999975,1.0007811874718353,False
89,0.001393000000007305,-0.15294117647058827,1.0007811874718353,False
90,0.002126000000089334,-0.13461538461538464,1.0007811874718353,False
91,0.008990999999923588,-0.10762711864406758,1.0007811874718353,False
92,0.004637000000002445,-0.11428571428571419,1.0007811874718353,False
93,0.002336999999897671,-0.13000000000000003,1.0007811874718353,False
94,0.0087780000001203,-0.10731707317073148,1.0007811874718353,False
95,0.008687000000008993,-0.10671641791044753,1.0007811874718353,False
96,0.014691000000084387,-0.10441176470588244,1.0007811874718353,False
97,0.0025740000000951113,0.010810810810810761,4.099977818661745,False
98,0.009438999999929365,-0.1074380165289254,4.099977818661745,False
99,0.00965900000005604,-0.10638297872340402,4.099977818661745,False
100,0.002484999999978754,-0.12647058823529417,4.099977818661745,False
101,0.028877999999849635,-0.10223880597015,4.099977818661745,False
102,0.0025069999999232095,0.005128205128205076,4.099977818661745,False
103,0.00416599999994105,-0.11451612903225797,4.099977818661745,False
104,0.012606999999889013,-0.10548780487804854,4.099977818661745,False
105,0.000862000000097396,-0.16923076923076924,4.099977818661745,False
106,0.014527999999927488,-0.10424528301886807,4.099977818661745,False
107,0.005313000000114698,-0.11153846153846139,4.099977818661745,False
108,0.039105999999947016,-0.0905311778291001,4.099977818661745,False
109,0.004638000000113607,-0.11363636363636354,4.099977818661745,False
110,0.03820700000005672,-0.10000000000000088,4.099977818661745,False
111,0.013641000000006898,-0.1061643835616436,4.099977818661745,False
112,0.030018000000154643,-0.0887362637362644,4.099977818661745,False
113,0.041529000000082306,-0.10000000000000088,4.099977818661745,False
114,0.027373000000125103,-0.10262390670553999,4.099977818661745,False
115,0.039557000000058906,-0.10000000000000088,4.099977818661745,False
116,0.037683000000015454,-0.10000000000000088,4.099977818661745,False
117,0.03593599999999242,-0.10000000000000088,4.099977818661745,False
118,0.03742299999998977,-0.10000000000000088,4.099977818661745,False
119,0.038453000000117754,-0.10000000000000088,4.099977818661745,False
120,0.03724599999986822,-0.10000000000000088,4.099977818661745,False
121,0.03594900000007328,-0.10000000000000088,4.099977818661745,False
122,0.03284400000006826,-0.10000000000000088,4.099977818661745,False
123,0.04637500000012551,-0.10000000000000088,4.099977818661745,False
124,0.03559500000005755,-0.10000000000000088,4.099977818661745,False
125,0.03679399999987254,-0.10000000000000088,4.099977818661745,False
126,0.034509000000070955,-0.10000000000000088,4.099977818661745,False
127,0.020438000000012835,-0.10301003344481657,4.099977818661745,False
128,0.001251000000138447,-0.15000000000000002,4.099977818661745,False
129,0.036125000000083674,-0.10000000000000088,4.099977818661745,False
130,0.034720000000106666,-0.10000000000000088,4.099977818661745,False
131,0.03868099999999686,-0.10000000000000088,4.099977818661745,False
132,0.03556499999990592,-0.10000000000000088,4.099977818661745,False
133,0.029107999999951062,-0.10230769230769303,4.099977818661745,False
134,0.005382999999937965,-0.111392405063291,4.099977818661745,False
135,0.00331200000005083,-0.11836734693877549,4.099977818661745,False
136,0.02528400000005604,-0.10250000000000067,4.099977818661745,False
137,0.03617800000006355,-0.10000000000000088,4.099977818661745,False
138,0.03425099999981285,-0.10000000000000088,4.099977818661745,False
139,0.03735200000005534,-0.10000000000000088,4.099977818661745,False
140,0.033206999999947584,-0.10192307692307777,4.099977818661745,False
141,0.029997000000093976,-0.1020501138952172,4.099977818661745,False
142,0.03224300000010771,-0.10187891440501129,4.099977818661745,False
143,0.04109000000016749,-0.10000000000000088,4.099977818661745,False
144,0.01724100000001272,-0.10365853658536617,4.099977818661745,False
145,0.0331629999998313,-0.10000000000000088,4.099977818661745,False
146,0.03239099999996142,-0.10000000000000088,4.099977818661745,False
147,0.03230400000006739,-0.10000000000000088,4.099977818661745,False
148,0.04346699999996417,-0.10000000000000088,4.099977818661745,False
149,0.03343800000016017,-0.10189075630252185,4.099977818661745,False
150,0.03649000000018532,-0.10000000000000088,4.099977818661745,False
151,0.03773200000000543,-0.10000000000000088,4.099977818661745,False
152,0.03483600000004117,-0.10000000000000088,4.099977818661745,False
153,0.03423900000007052,-0.10000000000000088,4.099977818661745,False
154,0.02489500000001499,-0.08906666666666736,4.099977818661745,False
155,0.04038300000001982,-0.10000000000000088,4.099977818661745,False
156,0.03268900000011854,-0.10000000000000088,4.099977818661745,False
157,0.04109799999991992,-0.10000000000000088,4.099977818661745,False
158,0.03862800000001698,-0.10000000000000088,4.099977818661745,False
159,0.018958000000111497,-0.1033457249070636,4.099977818661745,False
160,0.03576500000008309,-0.10000000000000088,4.099977818661745,False
161,0.03536000000008244,-0.10000000000000088,4.099977818661745,False
162,0.03721799999993891,-0.10000000000000088,4.099977818661745,False
