episode,length,time,reward,delta
0,55.0,0.0036640000000147666,0.0,0.0
1,84.0,0.0055500000000279215,0.0,0.0
2,109.0,0.007279999999980191,0.0,0.0
3,30.0,0.001985999999988053,0.0,0.0
4,89.0,0.007306000000028234,0.0,0.0
5,59.0,0.004876000000024305,0.0,0.0
6,93.0,0.006671999999980471,0.0,0.0
7,15.0,0.0010809999999992215,0.0,0.0
8,36.0,0.0022890000000188593,0.0,0.0
9,75.0,0.004745000000013988,0.0,0.0
10,168.0,0.011295000000018263,0.0,0.0
11,10.0,0.0013189999999667634,0.0,0.0
12,66.0,0.006889999999998508,0.0,0.0
13,277.0,0.019063000000016928,0.0,0.0
14,89.0,0.006016999999985728,0.0,0.0
15,17.0,0.001393000000007305,0.0,0.0
16,30.0,0.002039000000024771,0.0,0.0
17,161.0,0.01073300000001609,0.0,0.0
18,100.0,0.006468999999981406,0.0,0.0
19,47.0,0.003202000000044336,0.0,0.0
20,17.0,0.0012020000000347864,0.0,0.0
21,156.0,0.010198000000002594,0.0,0.0
22,27.0,0.0018450000000029831,0.0,0.0
23,67.0,0.004535999999973228,0.0,0.0
24,209.0,0.013775999999950272,0.0,0.0
25,259.0,0.01750299999997651,0.0,0.0
26,119.0,0.007898000000011507,0.0,0.0
27,251.0,0.016016999999976633,0.0,0.0
28,127.0,0.008974999999963984,0.0,0.0
29,139.0,0.009951000000000931,0.0,0.0
30,44.0,0.002989000000013675,0.0,0.0
31,50.0,0.0032820000000128857,0.0,0.0
32,163.0,0.010435999999970136,0.0,0.0
33,144.0,0.009368999999992411,0.0,0.0
34,13.0,0.0009489999999914289,0.0,0.0
35,83.0,0.005361999999990985,0.0,0.0
36,16.0,0.0010849999999891224,0.0,0.0
37,146.0,0.009177000000022417,0.0,0.0
38,43.0,0.002815999999995711,0.0,0.0
39,396.0,0.03225299999996878,0.0,0.0
40,159.0,0.012361999999995987,0.0,0.0
41,119.0,0.012504999999976008,0.0,0.0
42,36.0,0.0027610000000208856,0.0,0.0
43,97.0,0.006593999999950029,0.0,0.0
44,198.0,0.012771999999984018,0.0,0.0
45,29.0,0.0018849999999588363,0.0,0.0
46,288.0,0.018758000000048014,0.0,0.0
47,43.0,0.00283999999999196,0.0,0.0
48,175.0,0.011386999999956515,0.0,0.0
49,62.0,0.004018999999971129,0.0,0.0
50,132.0,0.00895900000000438,0.0,0.0
51,16.0,0.0011680000000069413,0.0,0.0
52,95.0,0.006077000000004773,0.0,0.0
53,29.0,0.0018969999999853826,0.0,0.0
54,93.0,0.005997000000036223,0.0,0.0
55,191.0,0.012137999999993099,0.0,0.0
56,222.0,0.01413699999994833,0.0,0.0
57,78.0,0.004944000000023152,0.0,0.0
58,92.0,0.006070000000022446,0.0,0.0
59,86.0,0.0056209999999623506,0.0,0.0
60,37.0,0.0024639999999749307,0.0,0.0
61,372.0,0.024082999999961885,0.0,0.0
62,170.0,0.01162600000003522,0.0,0.0
63,165.0,0.010794999999973243,0.0,0.0
64,49.0,0.0033359999999902357,0.0,0.0
65,46.0,0.003173000000003867,0.0,0.0
66,307.0,0.026136000000008153,0.0,0.0
67,97.0,0.006277000000011412,0.0,0.0
68,384.0,0.03127399999999625,0.0,0.0
69,112.0,0.007474000000001979,0.0,0.0
70,204.0,0.013542999999970107,0.0,0.0
71,399.0,0.026189999999985503,0.0,0.0
72,96.0,0.006411000000014155,0.0,0.0
73,87.0,0.005674999999996544,0.0,0.0
74,37.0,0.0024970000000053005,0.0,0.0
75,49.0,0.0037809999999467436,0.0,0.0
76,126.0,0.008247000000039861,0.0,0.0
77,69.0,0.005355000000008658,0.0,0.0
78,500.0,0.03284400000001142,0.0,0.0
79,46.0,0.0030270000000314212,0.0,0.0
80,228.0,0.01520200000004479,0.0,0.0
81,242.0,0.01594799999998031,0.0,0.0
82,94.0,0.006103999999993448,0.0,0.0
83,21.0,0.0014780000000200744,0.0,0.0
84,288.0,0.019108000000017,0.0,0.0
85,254.0,0.025127999999995154,0.0,0.0
86,171.0,0.011413000000004558,0.0,0.0
87,252.0,0.018501000000014756,0.0,0.0
88,34.0,0.00301600000000235,0.0,0.0
89,54.0,0.00405799999998635,0.0,0.0
90,232.0,0.014984999999967386,0.0,0.0
91,83.0,0.005313999999998487,0.0,0.0
92,500.0,0.0327710000000252,0.0,0.0
93,55.0,0.0037560000000098626,0.0,0.0
94,155.0,0.010039000000006126,0.0,0.0
95,60.0,0.00391500000000633,0.0,0.0
96,364.0,0.023092999999960284,0.0,0.0
97,105.0,0.006608000000028369,0.0,0.0
98,216.0,0.013518000000033226,0.0,0.0
99,35.0,0.0022989999999936117,0.0,0.0
100,34.0,0.0022010000000136642,0.0,0.0
101,500.0,0.03285700000003544,0.0,0.0
102,11.0,0.0007259999999860156,0.0,0.0
103,500.0,0.031660000000044874,0.0,0.0
104,44.0,0.003999000000021624,0.0,0.0
105,87.0,0.007890000000031705,0.0,0.0
106,186.0,0.012335000000007312,0.0,0.0
107,61.0,0.003892999999948188,0.0,0.0
108,134.0,0.008687000000008993,0.0,0.0
109,500.0,0.03807199999999966,0.0,0.0
110,130.0,0.008265999999991891,0.0,0.0
111,245.0,0.015794000000028063,0.0,0.0
112,60.0,0.003866999999956988,0.0,0.0
113,20.0,0.0014080000000262771,0.0,0.0
114,423.0,0.026894999999967695,0.0,0.0
115,500.0,0.03428400000001375,0.0,0.0
116,115.0,0.00762600000001612,0.0,0.0
117,344.0,0.025576999999998407,0.0,0.0
118,98.0,0.006563999999968928,0.0,0.0
119,184.0,0.012199000000009619,0.0,0.0
120,335.0,0.0222259999999892,0.0,0.0
121,198.0,0.02199799999999641,0.0,0.0
122,22.0,0.0015339999999923748,0.0,0.0
123,45.0,0.0030439999999885003,0.0,0.0
124,182.0,0.01206200000001445,0.0,0.0
125,454.0,0.03514699999999493,0.0,0.0
126,31.0,0.002123000000040065,0.0,0.0
127,500.0,0.03216700000001538,0.0,0.0
128,382.0,0.02469500000000835,0.0,0.0
