step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.03389830508474576,0.0030816640986132513,0.0,0.009745077535187609,0.03389830508474576,0.0
11,0.0,0.002824858757062147,0.0,0.009368996582924859,0.03389830508474576,0.0
12,0.0,0.002607561929595828,0.0,0.009032859491884628,0.03389830508474576,0.0
13,0.0,0.002421307506053269,0.0,0.008730148366740896,0.03389830508474576,0.0
14,0.0,0.0022598870056497176,0.0,0.008455722907963708,0.03389830508474576,0.0
15,0.0,0.00211864406779661,0.0,0.008205473191117408,0.03389830508474576,0.0
16,0.0,0.0019940179461615153,0.0,0.00797607178464606,0.03389830508474576,0.0
17,0.0,0.0018832391713747645,0.0,0.007764794021878833,0.03389830508474576,0.0
18,0.0,0.001784121320249777,0.0,0.00756938570404868,0.03389830508474576,0.0
19,0.0,0.001694915254237288,0.0,0.007387964311085889,0.03389830508474576,0.0
20,0.0,0.0016142050040355124,0.0,0.007218944237287458,0.03389830508474576,0.0
21,0.0,0.0015408320493066256,0.0,0.007060979499161541,0.03389830508474576,0.0
22,0.0,0.0014738393515106854,0.0,0.0069129193217736615,0.03389830508474576,0.0
23,0.0,0.0014124293785310734,0.0,0.0067737733380123155,0.03389830508474576,0.0
24,0.0,0.0013559322033898306,0.0,0.006642684048225567,0.03389830508474576,0.0
25,0.0,0.001303780964797914,0.0,0.006518904823989568,0.03389830508474576,0.0
26,0.0,0.0012554927809165098,0.0,0.006401782189068155,0.03389830508474576,0.0
27,0.0,0.0012106537530266344,0.0,0.006290741431848225,0.03389830508474576,0.0
28,0.0,0.0011689070718877848,0.0,0.006185274835919556,0.03389830508474576,0.0
29,0.0,0.0011299435028248588,0.0,0.006084931985462715,0.03389830508474576,0.0
30,0.0,0.0010934937124111536,0.0,0.0059893117277765575,0.03389830508474576,0.0
31,0.0,0.001059322033898305,0.0,0.0058980554690996004,0.03389830508474576,0.0
32,0.0,0.001027221366204417,0.0,0.005810841550582824,0.03389830508474576,0.0
33,0.0,0.0009970089730807576,0.0,0.00572738050502296,0.03389830508474576,0.0
34,0.0,0.0009685230024213075,0.0,0.005647411036169781,0.03389830508474576,0.0
35,0.0,0.0009416195856873823,0.0,0.005570696594255757,0.03389830508474576,0.0
36,0.0,0.0009161704076958314,0.0,0.00549702244617499,0.03389830508474576,0.0
37,0.0,0.0008920606601248885,0.0,0.005426193158160768,0.03389830508474576,0.0
38,0.0,0.000869187309865276,0.0,0.005358030424136442,0.03389830508474576,0.0
39,0.0,0.000847457627118644,0.0,0.005292371185083389,0.03389830508474576,0.0
40,0.0,0.0008267879288962381,0.0,0.005229065994490914,0.03389830508474576,0.0
41,0.0,0.0008071025020177562,0.0,0.005167977592762588,0.03389830508474576,0.0
42,0.0,0.0007883326763894363,0.0,0.005108979659761813,0.03389830508474576,0.0
43,0.0,0.0007704160246533128,0.0,0.005051955719801235,0.03389830508474576,0.0
44,0.0,0.0007532956685499058,0.0,0.004996798177559924,0.03389830508474576,0.0
45,0.05263157894736842,0.001881084435480743,0.0,0.009036650221104215,0.05263157894736842,0.0
46,0.0,0.0018410613623854079,0.0,0.008944118909222165,0.05263157894736842,0.0
47,0.0,0.0018027059173357119,0.0,0.008854365985372826,0.05263157894736842,0.0
48,0.0,0.0017659160006553913,0.0,0.008767255502621859,0.05263157894736842,0.0
49,0.0,0.0017305976806422834,0.0,0.008682660621605973,0.05263157894736842,0.0
50,0.0,0.0016966643927865525,0.0,0.008600462843179345,0.05263157894736842,0.0
51,0.0,0.001664036231386811,0.0,0.008520551318367346,0.05263157894736842,0.0
52,0.0,0.0016326393213606449,0.0,0.008442822226621799,0.05263157894736842,0.0
53,0.0,0.0016024052598539661,0.0,0.008367178214556414,0.05263157894736842,0.0
54,0.0,0.0015732706187657122,0.0,0.008293527888352727,0.05263157894736842,0.0
55,0.0,0.0015451765005734673,0.0,0.008221785353893429,0.05263157894736842,0.0
56,0.0,0.0015180681409142837,0.0,0.008151869799424035,0.05263157894736842,0.0
57,0.0,0.0014918945522778306,0.0,0.008083705116184541,0.05263157894736842,0.0
58,0.0,0.0014666082039341386,0.0,0.008017219553005581,0.05263157894736842,0.0
59,0.0,0.0014421647338685695,0.0,0.007952345401342008,0.05263157894736842,0.0
60,0.0,0.001418522689051052,0.0,0.007889018707631625,0.05263157894736842,0.0
61,0.0,0.001395643290840551,0.0,0.007827179010227394,0.05263157894736842,0.0
62,0.0,0.001373490222731971,0.0,0.007766769098465481,0.05263157894736842,0.0
