steps,time,reward,delta,converged
1,0.0013409999999112188,-0.14736842105263162,1.0,False
2,0.005368999999973312,-0.11084337349397574,1.0,False
3,0.0015470000000732398,-0.14285714285714288,1.0,False
4,0.002563999999892985,-0.12647058823529417,1.0,False
5,0.007298999999875377,-0.10882352941176451,1.0,False
6,0.0018370000000231812,-0.13214285714285717,1.0,False
7,0.0011540000000422879,-0.15000000000000002,1.0,False
8,0.0015650000000277942,-0.13600000000000004,1.0,False
9,0.0012179999998807034,-0.14736842105263162,1.0,False
10,0.001063000000158354,-0.15625,1.0,False
11,0.0008299999999508145,-0.17499999999999996,1.0,False
12,0.0013809999998102285,-0.15000000000000002,1.0,False
13,0.00179800000000796,-0.13214285714285717,1.0,False
14,0.0007429999998294079,-0.18181818181818182,1.0,False
15,0.0005400000000008731,-0.2285714285714286,1.0,False
16,0.0006269999998949061,-0.19999999999999998,1.0,False
17,0.006073000000014872,-0.10947368421052613,1.0,False
18,0.009225999999898704,-0.10692307692307669,1.0,False
19,0.0010280000001330336,-0.15625,1.0,False
20,0.0008499999999003194,-0.17499999999999996,1.0,False
21,0.0009709999999358843,-0.16000000000000003,1.0,False
22,0.003008000000136235,-0.11874999999999998,1.0,False
23,0.004899000000023079,-0.11216216216216203,1.0,False
24,0.0004950000000008004,-0.2125,1.0,False
25,0.0007840000000669534,-0.17499999999999996,1.0,False
26,0.0014219999998204003,-0.13913043478260873,1.0,False
27,0.0021220000000994332,-0.12727272727272732,1.0,False
28,0.0017000000000280124,-0.13461538461538464,1.0,False
29,0.005396999999902619,-0.11124999999999985,1.0,False
30,0.0017829999999321444,-0.13214285714285717,1.0,False
31,0.001523000000133834,-0.13913043478260873,1.0,False
32,0.0016979999998056883,-0.13333333333333336,1.0,False
33,0.0054049999998824205,-0.1104651162790696,1.0,False
34,0.0012400000000525324,-0.14500000000000002,1.0,False
35,0.0020269999999982247,-0.12903225806451618,1.0,False
36,0.0019380000001092412,-0.13461538461538464,1.0,False
37,0.0027919999999994616,-0.12045454545454547,1.0,False
38,0.00250200000004952,-0.12307692307692314,1.0,False
39,0.0012809999998353305,-0.14500000000000002,1.0,False
40,0.0029959999999391584,-0.12045454545454547,1.0,False
41,0.002040999999962878,-0.12812500000000004,1.0,False
42,0.003829999999879874,-0.11578947368421046,1.0,False
43,0.0004890000000159489,-0.2125,1.0,False
44,0.000542999999879612,-0.19999999999999998,1.0,False
45,0.001467999999931635,-0.13750000000000004,1.0,False
46,0.0035389999998187704,-0.11551724137931027,1.0,False
47,0.0023030000002108864,-0.12432432432432436,1.0,False
48,0.0013200000000779255,-0.14500000000000002,1.0,False
49,0.0008480000001327426,-0.18181818181818182,1.0,False
50,0.0016439999999420252,-0.15294117647058827,1.0,False
51,0.002060999999912383,-0.14285714285714288,1.0,False
52,0.002322000000049229,-0.14090909090909093,1.0,False
