steps,time,reward,delta,converged
1,0.03874099999995906,0.0,0,False
2,0.008083999999939806,0.0,0,False
3,0.008626999999933105,0.0,0,False
4,0.02078700000004119,0.0,0,False
5,0.008592000000021471,0.0,0,False
6,0.034552999999959866,0.0,0,False
7,0.03355299999998351,0.0,0,False
8,0.028624000000036176,0.0,0,False
9,0.003141000000027816,0.0,0,False
10,0.038449000000014166,0.0,0,False
11,0.008048000000030697,0.0,0,False
12,0.033517000000074404,0.0,0,False
13,0.05257800000003954,0.0,0,False
14,0.006099999999946704,0.0,0,False
15,0.01690099999996164,0.0,0,False
16,0.012132999999948879,0.0,0,False
17,0.016202000000021144,0.0,0,False
18,0.008672999999930653,0.0,0,False
19,0.0031809999999268257,0.0,0,False
20,0.004087999999910608,0.0,0,False
21,0.0305430000000797,0.0,0,False
22,0.029363999999986845,0.0,0,False
23,0.00818200000003344,0.0,0,False
24,0.01906799999994746,0.0,0,False
25,0.0026380000000472137,0.0,0,False
26,0.02881000000002132,0.0,0,False
27,0.04903200000001107,0.0,0,False
28,0.006567000000018197,0.0,0,False
29,0.009447000000022854,0.0,0,False
30,0.028742999999963104,0.0,0,False
31,0.026838999999995394,0.0,0,False
32,0.01021200000002409,0.0,0,False
33,0.03831500000001142,0.0,0,False
34,0.0347990000000209,0.0,0,False
35,0.021556999999916115,0.0,0,False
36,0.026533999999969637,0.0,0,False
37,0.016133999999965454,0.0,0,False
38,0.04735700000003362,0.0,0,False
39,0.012767999999937274,0.0,0,False
40,0.03423299999997198,0.0,0,False
41,0.03548599999999169,0.0,0,False
42,0.014187999999990097,0.0,0,False
43,0.033862999999996646,0.0,0,False
44,0.009637999999995372,0.0,0,False
45,0.007537000000070293,0.0,0,False
46,0.0019379999999955544,0.0,0,False
47,0.037123000000065076,0.0,0,False
48,0.0357050000000072,0.0,0,False
49,0.03418399999998201,0.0,0,False
50,0.03401099999996404,0.0,0,False
51,0.004224000000021988,0.0,0,False
52,0.034528000000022985,0.0,0,False
