episode,length,time,reward,delta
0,28.0,0.0019079999997302366,-3.800000000000001,-1.0002057759902276
1,17.0,0.0011549999999260763,-2.7,-1.0002488067848752
2,32.0,0.0020830000003115856,-4.200000000000001,-0.9098367414255517
3,10.0,0.0007339999997384439,-2.0,-0.9999911842335201
4,32.0,0.0021280000000842847,-4.200000000000001,-1.0004536832733575
5,39.0,0.0043230000001130975,-4.900000000000002,-0.9999207733245755
6,28.0,0.0024089999997158884,-3.800000000000001,-0.9999128449913464
7,40.0,0.0026630000002114684,-5.000000000000002,-0.9096659781118677
8,23.0,0.0015119999998205458,-3.3000000000000007,-1.0003301557370607
9,5.0,0.00041400000009161886,-1.5,-0.9097403083178995
10,18.0,0.0012700000002041634,-2.8000000000000007,-0.10002488067848736
11,89.0,0.005692000000180997,-9.899999999999984,-0.9098456302491307
12,51.0,0.0032599999999547435,-3.099999999999998,1.999654898948171
13,11.0,0.0007970000001478184,-2.0999999999999996,-0.9997821921379831
14,11.0,0.0007749999999759893,-2.0999999999999996,-0.0909740308317899
15,28.0,0.001859999999851425,-3.800000000000001,-1.0002413463123223
16,12.0,0.0007740000000922009,-2.2,-0.9996311093625448
17,4.0,0.0003079999996771221,-1.4,-0.010002488067848758
18,11.0,0.0007209999998849526,-2.0999999999999996,-0.9095648893148764
19,13.0,0.0009090000003197929,-2.3,-0.0010002488067848425
20,11.0,0.0007949999999254942,-2.0999999999999996,-0.9998244650913887
21,5.0,0.00040300000000570435,-1.5,-0.09999207733245752
22,17.0,0.0011269999999967695,-2.7,-1.0000056732271347
23,54.0,0.0034210000003440655,-6.399999999999997,-1.0001787847667702
24,47.0,0.0030270000002019515,-5.699999999999999,-0.9999364865540833
25,39.0,0.0025669999999990978,-4.900000000000002,-0.8557367107420237
26,51.0,0.0033189999999194697,-6.099999999999998,-0.10002057759902272
27,11.0,0.0007919999998193816,-2.0999999999999996,-0.852229517108259
28,31.0,0.0020450000001801527,-4.100000000000001,-0.9094690848600326
29,35.0,0.0022770000000491564,-4.500000000000002,-0.7626205257084917
30,55.0,0.0035369999995964463,-6.4999999999999964,-0.8156122959069803
31,23.0,0.0014979999996285187,-3.3000000000000007,-0.9999614589092883
32,15.0,0.0010520000000724394,-2.5,-0.7843026173380683
33,15.0,0.0010219999999208085,-2.5,-0.7620828567420683
34,29.0,0.0018989999998666462,-3.9000000000000012,-0.8092509641180707
35,12.0,0.000863000000208558,-2.2,-0.08522295171082583
36,17.0,0.0011349999999765714,-2.7,-0.7238120737345018
37,48.0,0.0030699999997523264,-5.799999999999999,-0.84632960139404
38,43.0,0.0028489999999692373,-5.300000000000001,-1.0002715653306766
39,55.0,0.003560000000106811,-6.4999999999999964,-0.8612447301402258
40,35.0,0.0023200000000542786,-4.500000000000002,-0.07843026173380685
41,25.0,0.0016800000003058813,-3.500000000000001,-1.0002391012757774
42,23.0,0.0015590000002703164,-3.3000000000000007,-0.7560315779741946
43,8.0,0.0006109999999353022,-1.7999999999999998,-0.07560315779741944
44,47.0,0.0030520000000251457,-5.699999999999999,-0.7580333701969808
45,13.0,0.0009039999999913562,-2.3,-0.8399402769311288
